ChapterNumber,Title,Para
PIM2056,PIM2056 Restriction For Income Tax Purposes From 2017/18: Apportionment,"Businesses may have in place a revolving credit or overdraft facility for a number of years, to provide capital to acquire new properties, make improvements on properties and/or to fund general working capital. The balance outstanding could also reflect the proceeds of property sales and other receipts. It may not be practical or possible to accurately attribute the proportions of the borrowings that relate to the dwelling-house(s) and other parts of the property business at a particular time. It may then be acceptable for the apportionment to be made for a year on the basis of the relative proportions of dwelling-house(s) and other properties in the portfolio at that time."
PIM2056,PIM2056 Restriction For Income Tax Purposes From 2017/18: Apportionment,"When making such an apportionment it should be remembered that the purpose of borrowing money is to finance real cash spending and, in this context, the acquisition of real property. So the apportionment should be made on the basis of the original costs (including any improvements) of the properties rather than their current valuation."
PIM2056,PIM2056 Restriction For Income Tax Purposes From 2017/18: Apportionment,"Whatever method is adopted to arrive at a just and reasonable apportionment, we expect a business would be able to justify that method by reference to its records. It is not acceptable for businesses to deem, without evidence, portions of their borrowing as relating to a particular property or type of property in order to contrive to minimise the restriction on the interest that may be deducted."
PIM2056,PIM2056 Restriction For Income Tax Purposes From 2017/18: Apportionment,Example 6
PIM2056,PIM2056 Restriction For Income Tax Purposes From 2017/18: Apportionment,"A property business has been in existence for many years and has a single account through which all business receipts and borrowings are made. Over the life of the business there have been many property acquisitions, refurbishments and sales but at 6 April 2017 it owns ten properties. These are six residential with a total original cost of £2m and four commercial with a total original cost of £6m. So for 2017/18, 2/8 (25%) of the costs of borrowing would be considered to refer to residential properties (and be restricted in accordance with PIM2056) and 6/8 (75%) would refer to commercial properties and be allowable."
PIM2056,PIM2056 Restriction For Income Tax Purposes From 2017/18: Apportionment,"Where a business has a single account/borrowing facility for the whole business with no separate tranches of borrowings for specific purposes, it is not possible to ascertain whether a repayment relates to a specific property. We would not accept a method whereby a repayment or reduction of such a facility is deemed to relate to a particular type of property. Instead the repayment is of the loan facility as a whole and the interest costs must be apportioned on a just and reasonable basis."
PTM032100,PTM032100 Applying To Register A Pension Scheme,Scheme administrator declarations
PTM032100,PTM032100 Applying To Register A Pension Scheme,The intention of the scheme administrator declarations is to ensure that:
PTM032100,PTM032100 Applying To Register A Pension Scheme,the scheme meets the criteria to be a registered pension scheme and has been set up and will be maintained for the purpose of providing authorised pension and lump sum benefits falling within section 164(1)(a) or (b) Finance Act 2004
PTM032100,PTM032100 Applying To Register A Pension Scheme,all the required information has been provided and is correct so that the application can be considered
PTM032100,PTM032100 Applying To Register A Pension Scheme,the scheme is not set up in such a way as to facilitate unauthorised payments
PTM032100,PTM032100 Applying To Register A Pension Scheme,the scheme administrator will discharge their functions properly and understands that there will be a penalty if they do not
PTM032100,PTM032100 Applying To Register A Pension Scheme,"the scheme administrator is a fit and proper person and that HMRC may refuse to register the scheme or de-register the scheme if HMRC believes the scheme administrator is not a fit and proper person, and"
PTM032100,PTM032100 Applying To Register A Pension Scheme,the scheme administrator understands that they may be liable to a penalty and that the pension scheme may be de-registered if a false statement is made on the application or in respect of any of the information provided on the application.
PTM032100,PTM032100 Applying To Register A Pension Scheme,Top of page
PTM032100,PTM032100 Applying To Register A Pension Scheme,Inaccurate information or false statements are made in the application
PTM032100,PTM032100 Applying To Register A Pension Scheme,Sections 153D and 153F Finance Act 2004
PTM032100,PTM032100 Applying To Register A Pension Scheme,The scheme administrator may be liable to penalties for any material inaccuracy in the information provided as part of the application for registration or for any false declaration accompanying the application. A penalty will be due where and at least one of the following applies:
PTM032100,PTM032100 Applying To Register A Pension Scheme,the inaccuracy or false declaration is careless or deliberate. An inaccuracy or false declaration is careless if the scheme administrator has failed to take reasonable care.
PTM032100,PTM032100 Applying To Register A Pension Scheme,"the scheme administrator knew of the inaccuracy or false declaration when they made the application but, at that time, they didn’t tell HMRC about the inaccuracy or false declaration."
PTM032100,PTM032100 Applying To Register A Pension Scheme,the scheme administrator discovers the inaccuracy or false declaration after they have made the application and has failed to take reasonable steps to tell HMRC about the inaccuracy.
PTM032100,PTM032100 Applying To Register A Pension Scheme,"The maximum penalty that can be charged is the same as the maximum under paragraph 40A of Schedule 36 Finance Act 2008; this is currently £3,000."
PTM032100,PTM032100 Applying To Register A Pension Scheme,A penalty is payable for each inaccuracy and for each falsehood.
PTM053330,PTM053330 Worked Examples: ‘Split Normal Pension Ages’,Before reaching first split normal pension age
