ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
IPT07930,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",IPT07930 Administering The Scheme
IPT07935,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t3', 1, '25.0%']]]",IPT07935 Deregistered Claimants
IPT07940,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT07940 Statutory Interest
IPT07945,2.0,4.0,View changes,"[[['t2', 1, '25.0%'], ['t3', 1, '25.0%']]]",IPT07945 The Statutory Provisions
IPT07950,4.0,6.0,View changes,"[[['t3', 2, '33.33%'], ['t4', 2, '33.33%']]]",IPT07950 The Regulations
IPT07955,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",IPT07955 Time Limits
IPT07960,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT07960 Records To Be Kept
IPT07965,3.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%']]]",IPT07965 The Undertaking
IPT07970,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT07970 Assessment Provisions
IPT08050,0.0,23.0,View changes,"[[['t2', 1, '4.35%'], ['t3', 1, '4.35%'], ['t4', 1, '4.35%'], ['t5', 1, '4.35%'], ['t6', 1, '4.35%'], ['t7', 1, '4.35%'], ['t9', 1, '4.35%'], ['t10', 1, '4.35%'], ['t11', 1, '4.35%'], ['t12', 1, '4.35%'], ['t13', 1, '4.35%'], ['t14', 664, '2886.96%'], ['t15', 673, '2926.09%'], ['t16', 11, '47.83%']]]",IPT08050 Purpose And Outline Of IPT08000
IPT08100,0.0,4.0,View changes,[[]],IPT08100 Roles And Responsibilities
IPT08150,2.0,5.0,View changes,"[[['t11', 2, '40.0%']]]",IPT08150 The Purpose Of IPT Assurance
IPT08200,117.0,122.0,View changes,"[[['t2', 39, '31.97%'], ['t3', 40, '32.79%'], ['t4', 39, '31.97%']]]",IPT08200 Legal Provisions: Contents
IPT08210,9.0,16.0,View changes,"[[['t1', 1, '6.25%'], ['t2', 1, '6.25%'], ['t3', 157, '981.25%'], ['t4', 160, '1000.0%'], ['t5', 11, '68.75%']]]",IPT08210 The Law
IPT08220,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT08220 Legal Requirements
IPT08260,2.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t4', 1, '20.0%']]]",IPT08260 Principal Place Of Business And Place To Visit
IPT08265,8.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%'], ['t9', 1, '9.09%']]]",IPT08265 Overseas Visits
IPT08270,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",IPT08270 Who To See
IPT08275,6.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%']]]",IPT08275 Non-Visit Assurance
IPT08280,11.0,14.0,View changes,"[[['t1', 1, '7.14%'], ['t2', 1, '7.14%'], ['t3', 1, '7.14%'], ['t4', 1, '7.14%'], ['t5', 1, '7.14%'], ['t6', 1, '7.14%'], ['t7', 1, '7.14%'], ['t8', 1, '7.14%'], ['t9', 1, '7.14%'], ['t10', 1, '7.14%'], ['t11', 1, '7.14%']]]",IPT08280 Pre-Visit Preparation
IPT08290,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",IPT08290 Visit Notes And Reports
IPT08300,12.0,15.0,View changes,"[[['t13', 12, '80.0%']]]",IPT08300 First Visits
IPT08350,0.0,3.0,View changes,[[]],IPT08350 Mutual Assistance Directive
IPT08400,24.0,27.0,View changes,"[[['t13', 12, '44.44%'], ['t14', 12, '44.44%']]]",IPT08400 Accounts System Overview
IPT08450,391.0,417.0,View changes,"[[['t2', 39, '9.35%'], ['t3', 40, '9.59%'], ['t4', 39, '9.35%'], ['t5', 40, '9.59%'], ['t6', 41, '9.83%'], ['t7', 40, '9.59%'], ['t8', 40, '9.59%'], ['t9', 39, '9.35%'], ['t10', 40, '9.59%'], ['t11', 40, '9.59%']]]",IPT08450 IPT Calculations: Contents
IPT08455,4.0,8.0,View changes,"[[['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t6', 1, '12.5%'], ['t7', 1, '12.5%']]]",IPT08455 Purpose And Outline Of This Section
IPT08460,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT08460 Liability
IPT08461,8.0,12.0,View changes,"[[['t1', 1, '8.33%'], ['t2', 1, '8.33%'], ['t3', 1, '8.33%'], ['t4', 1, '8.33%'], ['t6', 1, '8.33%'], ['t7', 1, '8.33%'], ['t8', 1, '8.33%'], ['t9', 1, '8.33%']]]",IPT08461 Tax Points
IPT08475,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",IPT08475 De Minimis ESC
IPT08480,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%'], ['t6', 1, '12.5%']]]",IPT08480 Add-Ons
IPT08485,15.0,28.0,View changes,"[[['t3', 1, '3.57%'], ['t4', 1, '3.57%'], ['t5', 1, '3.57%'], ['t6', 1, '3.57%'], ['t7', 1, '3.57%'], ['t8', 176, '628.57%'], ['t9', 418, '1492.86%'], ['t10', 105, '375.0%'], ['t11', 991, '3539.29%'], ['t12', 529, '1889.29%'], ['t13', 1263, '4510.71%'], ['t14', 566, '2021.43%'], ['t15', 705, '2517.86%'], ['t16', 11, '39.29%']]]",IPT08485 Tax Treatment Of Add-Ons
IPT08490,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%']]]",IPT08490 Special Accounting Scheme
IPT08495,11.0,14.0,View changes,"[[['t1', 1, '7.14%'], ['t2', 1, '7.14%'], ['t3', 1, '7.14%'], ['t6', 1, '7.14%'], ['t7', 1, '7.14%'], ['t8', 1, '7.14%'], ['t9', 1, '7.14%'], ['t10', 1, '7.14%'], ['t11', 1, '7.14%'], ['t12', 1, '7.14%'], ['t13', 1, '7.14%']]]",IPT08495 References
IPT08500,12.0,31.0,View changes,"[[['t1', 1, '3.23%'], ['t2', 1, '3.23%'], ['t3', 1, '3.23%'], ['t4', 1, '3.23%'], ['t5', 1, '3.23%'], ['t6', 1, '3.23%'], ['t7', 1, '3.23%'], ['t8', 312, '1006.45%'], ['t9', 410, '1322.58%'], ['t10', 266, '858.06%'], ['t11', 545, '1758.06%'], ['t12', 11, '35.48%'], ['t13', 587, '1893.55%'], ['t14', 11, '35.48%']]]",IPT08500 Visits To Lloyd's
IPT08650,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",IPT08650 Branch Visits
IPT08700,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",IPT08700 Group Registrations
IPT08850,0.0,2.0,View changes,[[]],IPT08850 Assurance - Miscellaneous Matters
IPT09105,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t9', 1, '10.0%'], ['t10', 1, '10.0%']]]",IPT09105 Assessments: Legal Provisions
IPT09110,5.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%']]]",IPT09110 Assessments: Definition Of Underdeclaration And Overdeclaration
IPT09125,7.0,9.0,View changes,"[[['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t5', 1, '11.11%'], ['t6', 1, '11.11%'], ['t7', 1, '11.11%'], ['t9', 1, '11.11%'], ['t10', 1, '11.11%']]]",IPT09125 Assessments: Pre-Assessment Letter
IPT09130,1.0,21.0,View changes,"[[['t2', 1, '4.76%'], ['t3', 1, '4.76%'], ['t4', 1, '4.76%'], ['t5', 1, '4.76%'], ['t6', 1, '4.76%'], ['t7', 1, '4.76%'], ['t8', 1, '4.76%'], ['t9', 106, '504.76%'], ['t10', 93, '442.86%'], ['t11', 110, '523.81%'], ['t12', 172, '819.05%'], ['t13', 205, '976.19%'], ['t14', 156, '742.86%'], ['t15', 15, '71.43%'], ['t16', 7, '33.33%']]]",IPT09130 Assessments: Issuing A Pre-Assessment Letter
IPT09135,5.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t4', 1, '14.29%'], ['t5', 1, '14.29%'], ['t6', 1, '14.29%']]]",IPT09135 Assessments: Officer's Assessments
IPT09140,3.0,25.0,View changes,"[[['t1', 1, '4.0%'], ['t2', 1, '4.0%'], ['t3', 1, '4.0%'], ['t4', 1, '4.0%'], ['t5', 1, '4.0%'], ['t9', 1, '4.0%'], ['t10', 441, '1764.0%'], ['t11', 524, '2096.0%'], ['t12', 148, '592.0%'], ['t13', 73, '292.0%'], ['t14', 43, '172.0%'], ['t15', 55, '220.0%'], ['t16', 402, '1608.0%'], ['t17', 631, '2524.0%'], ['t18', 418, '1672.0%'], ['t19', 266, '1064.0%'], ['t20', 178, '712.0%'], ['t21', 159, '636.0%'], ['t22', 138, '552.0%'], ['t23', 112, '448.0%'], ['t24', 93, '372.0%'], ['t25', 15, '60.0%'], ['t26', 7, '28.0%']]]",IPT09140 Assessments: Time Limits For Making And Notifying Assessments
IPT09150,4.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",IPT09150 Assessments: What Time Limits Mean
IPT09250,1.0,3.0,View changes,"[[['t12', 1, '33.33%']]]",IPT09250 Civil Penalties And Reasonable Excuse
IPT09300,9.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t8', 1, '9.09%'], ['t9', 1, '9.09%'], ['t10', 1, '9.09%']]]",IPT09300 Liability Of Insured: Liability Notices
IPT09350,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",IPT09350 Security
IPT09410,0.0,2.0,View changes,[[]],IPT09410 Purpose And Outline Of This Section
IPT09420,0.0,2.0,View changes,[[]],IPT09420 Decisions Subject To The Review Mechanism
IPT09430,0.0,2.0,View changes,[[]],IPT09430 Timetable For Reviews
IPT09440,0.0,2.0,View changes,[[]],IPT09440 Appeals To The Tribunal
IPT09450,0.0,2.0,View changes,[[]],IPT09450 Role Of The Issuing Officer
IPT09460,0.0,2.0,View changes,[[]],IPT09460 Role Of Reviewing Officer
IPT09470,0.0,2.0,View changes,[[]],IPT09470 Role Of Solicitor's Office
IPT09480,0.0,2.0,View changes,[[]],IPT09480 Timetable For Appeals
IPT09490,0.0,2.0,View changes,[[]],IPT09490 Conduct Of Local Reviews And Appeals
IPT09500,4.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t5', 1, '16.67%']]]",IPT09500 Incorrect Advice To Customers And Misunderstanding
IPT09550,0.0,2.0,View changes,[[]],IPT09550 Assessments And Misunderstandings
IPT10050,48.0,50.0,View changes,"[[['t1', 12, '24.0%'], ['t2', 12, '24.0%'], ['t4', 12, '24.0%'], ['t5', 12, '24.0%']]]",IPT10050 Procedures: Waiver Of Requirement To Submit IPT Returns
IPT10125,241.0,249.0,View changes,[[]],IPT10125 Procedures: Amending Or Correcting The IPT Register
IPT10175,75.0,77.0,View changes,"[[['t3', 75, '97.4%']]]",IPT10175 Procedure Tables: Invalid Entries In The IPT Register
IPT10225,0.0,2.0,View changes,[[]],IPT10225 Procedure Tables: Incorrect Date Of Registration
IPT10325,6.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%'], ['t6', 1, '12.5%']]]",IPT10325 Procedure Tables: Insolvent Insurers
IPT10400,6.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t4', 1, '12.5%'], ['t5', 1, '12.5%'], ['t6', 1, '12.5%'], ['t7', 1, '12.5%']]]",IPT10400 Procedure Tables: Applications To Use The Special Accounting Scheme
IPT10425,5094.0,5163.0,View changes,"[[['t8', 58, '1.12%'], ['t9', 180, '3.49%'], ['t10', 74, '1.43%'], ['t11', 102, '1.98%'], ['t12', 59, '1.14%']]]",IPT10425 Procedure Tables: Issue Of An Officer's Assessment
IPT10500,13.0,15.0,View changes,"[[['t3', 1, '6.67%'], ['t4', 1, '6.67%'], ['t7', 1, '6.67%'], ['t8', 1, '6.67%'], ['t10', 1, '6.67%'], ['t11', 1, '6.67%'], ['t12', 1, '6.67%'], ['t13', 1, '6.67%'], ['t14', 1, '6.67%'], ['t16', 1, '6.67%'], ['t17', 1, '6.67%'], ['t18', 1, '6.67%'], ['t19', 1, '6.67%']]]",IPT10500 Procedure Tables: Liability Notices - Operational Arrangements
IPT10525,8.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t8', 1, '10.0%']]]",IPT10525 Procedure Tables: Misunderstanding
IPT10550,0.0,2.0,View changes,[[]],IPT10550 Procedure Tables: Incorrect Advice To Customers
IPT11000,36.0,38.0,View changes,"[[['t2', 9, '23.68%'], ['t3', 9, '23.68%'], ['t4', 9, '23.68%'], ['t5', 9, '23.68%']]]",IPT11000 Annexes: Contents
IPT11100,37.0,67.0,View changes,[[]],IPT11100 Annexes: Types Of Insurance
IPTM8005,0.0,3.0,View changes,[[]],IPTM8005 Qualifying Policies: Main Conditions: Contents
IPTM8020,0.0,3.0,View changes,[[]],IPTM8020 Permitted Benefits Under A Qualifying Policy
IPTM8030,0.0,2.0,View changes,[[]],IPTM8030 Minimum Capital Sum Assured On Death: General Rule
MGETR20000,0.0,2.0,View changes,[[]],MGETR20000 Museums And Galleries Exhibition Tax Relief: Chapter 2: Making A Claim
MGETR20020,0.0,2.0,View changes,[[]],MGETR20020 Making A Claim: CT600
MLR1PP11100,59.0,71.0,View changes,"[[['t9', 134, '188.73%'], ['t10', 138, '194.37%'], ['t11', 163, '229.58%'], ['t12', 168, '236.62%'], ['t13', 142, '200.0%'], ['t14', 471, '663.38%'], ['t15', 607, '854.93%'], ['t16', 492, '692.96%'], ['t17', 636, '895.77%'], ['t18', 11, '15.49%']]]",What To Include In A Pre-Penalty Notice
MLR1PP11200,43.0,63.0,View changes,"[[['t2', 12, '19.05%'], ['t9', 34, '53.97%'], ['t10', 54, '85.71%'], ['t11', 255, '404.76%'], ['t12', 436, '692.06%'], ['t13', 286, '453.97%'], ['t14', 135, '214.29%'], ['t15', 130, '206.35%'], ['t16', 123, '195.24%'], ['t17', 88, '139.68%'], ['t18', 69, '109.52%'], ['t19', 32, '50.79%'], ['t20', 15, '23.81%'], ['t21', 7, '11.11%']]]",What To Include In A Penalty Notice
MLR1PP11350,95.0,152.0,View changes,"[[['t3', 77, '50.66%']]]",MLR1 Penalties Guidance: Payment And Recovery Of Penalties
MLR1PP12100,342.0,344.0,View changes,"[[['t4', 93, '27.03%'], ['t5', 88, '25.58%'], ['t6', 88, '25.58%']]]",Withdrawal Of The Fit And Proper Status
MLR2R15100,864.0,1495.0,View changes,"[[['t1', 176, '11.77%'], ['t2', 67, '4.48%'], ['t3', 323, '21.61%'], ['t4', 134, '8.96%'], ['t5', 143, '9.57%'], ['t6', 84, '5.62%'], ['t7', 35, '2.34%'], ['t8', 94, '6.29%']]]",MLR2 Registration Team Action
NIM02090,1489.0,1494.0,View changes,"[[['t9', 3, '0.2%'], ['t10', 250, '16.73%'], ['t11', 28, '1.87%'], ['t12', 68, '4.55%'], ['t13', 11, '0.74%']]]",NIM02090 Company Credit Cards
NIM10000,0.0,2.0,View changes,[[]],NIM10000 Aggregation Of Earnings: Contents
NIM10051,0.0,3.0,View changes,[[]],NIM10051 Calculation & Recording: Nics Due At Contracted-Out & Not Contracted-Out Rate: No Appropriate Personal Pension (APP) In Place: Contracted-Out Earnings Exceed LEL But Do Not Reach ET: 2001/2002 Tax Year
NIM10053,0.0,3.0,View changes,[[]],NIM10053 Calculation & Recording: Nics Due At Contracted-Out & Not Contracted-Out Rate: Appropriate Personal Pension (APP) In Place: Total Earnings Do Not Reach LEL: 2001/2002 Tax Year
NIM16400,0.0,4.0,View changes,[[]],NIM16400 Special Class 1A Nics Cases: Workers Going Or Coming From Abroad Who Are Provided With Benefits: Contents
NIM16425,0.0,3.0,View changes,[[]],NIM16425 Double Taxation Agreements
NIM16455,0.0,3.0,View changes,[[]],NIM16455 Workers From Within The European Economic Area: Posted Workers
NIM16460,0.0,3.0,View changes,[[]],NIM16460 Workers From Countries With Reciprocal Agreements Or Double Contribution Conventions: Not Posted Workers
NIM16470,0.0,3.0,View changes,[[]],NIM16470 Workers From The Rest Of The World: Not Posted Workers
NMWM07025,1.0,8.0,View changes,"[[['t1', 5, '62.5%']]]",NMWM07025 Confirming Salaried Hours Work - Flowchart
NMWM07034,285.0,288.0,View changes,"[[['t6', 263, '91.32%']]]",NMWM07034 Salaried Hours Work Conditions - Annual Salary
NMWM16000,0.0,3.0,View changes,[[]],NMWM16000 Disclosure Of Information: Contents
NMWM16010,0.0,3.0,View changes,[[]],NMWM16010 Introduction
NMWM16030,0.0,3.0,View changes,[[]],NMWM16030 Lawful Authority To Disclose Information
NMWM16050,0.0,4.0,View changes,[[]],NMWM16050 Ownership Of National Minimum Wage Information
NMWM16060,0.0,3.0,View changes,[[]],NMWM16060 Exchange Of Information With Other HM Revenue & Customs’ Teams
NMWM16080,0.0,3.0,View changes,[[]],"NMWM16080 Legal Gateways; Request For Information From Another Government Department Or Public Authority, Including Local Authorities"
NMWM16120,0.0,3.0,View changes,[[]],NMWM16120 Data Protection Act; Issues Relevant To HM Revenue & Customs’ Disclosures
NMWM16170,0.0,2.0,View changes,[[]],NMWM16170 Freedom Of Information
NMWM16200,0.0,2.0,View changes,[[]],NMWM16200 Human Rights Act; Information Sharing Provisions
NMWM16210,0.0,2.0,View changes,[[]],"NMWM16210 Department For Business, Innovation & Skills"
NMWM16310,0.0,2.0,View changes,[[]],NMWM16310 Orders From Tribunal (No Direct HM Revenue & Customs’ Involvement)
NMWM16312,0.0,2.0,View changes,[[]],NMWM16312 NMW Officer Ordered To Attend A Tribunal (No Direct HM Revenue & Customs’ Involvement)
NMWM16314,0.0,2.0,View changes,[[]],NMWM16314 Providing Documentation To A Tribunal (No Direct HM Revenue & Customs’ Involvement)
NMWM16320,0.0,2.0,View changes,[[]],NMWM16320 Civil And Criminal Court Proceedings (No Direct HM Revenue & Customs’ Involvement)
OT00002,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",OT00002 Introduction
OT00005,399.0,1019.0,View changes,"[[['t2', 51, '5.0%'], ['t3', 55, '5.4%'], ['t4', 54, '5.3%'], ['t5', 52, '5.1%'], ['t6', 52, '5.1%'], ['t7', 50, '4.91%'], ['t8', 50, '4.91%'], ['t9', 54, '5.3%'], ['t10', 1, '0.1%']]]",OT00005 The Taxation Of The Oil Industry - Overview: Contents
OT00010,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT00010 The Taxation Of The UK Oil Industry: An Overview: Background
OT00020,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT00020 The Taxation Of The UK Oil Industry: An Overview: The Current Fiscal Regime For Oil And Gas
OT00110,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT00110 The Taxation Of The UK Oil Industry: An Overview: Public Accounts Committee Report 1973 And The 1974 White Paper
OT00150,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",OT00150 The Taxation Of The UK Oil Industry: An Overview: Oil Taxation Act 1975
OT00190,11.0,13.0,View changes,"[[['t6', 524, '4030.77%'], ['t7', 733, '5638.46%'], ['t8', 586, '4507.69%'], ['t9', 634, '4876.92%'], ['t10', 500, '3846.15%'], ['t11', 422, '3246.15%'], ['t12', 420, '3230.77%'], ['t13', 498, '3830.77%'], ['t14', 438, '3369.23%'], ['t15', 239, '1838.46%'], ['t16', 345, '2653.85%'], ['t17', 218, '1676.92%'], ['t18', 226, '1738.46%'], ['t19', 299, '2300.0%'], ['t20', 479, '3684.62%'], ['t21', 408, '3138.46%'], ['t22', 187, '1438.46%'], ['t23', 171, '1315.38%'], ['t24', 63, '484.62%'], ['t25', 156, '1200.0%'], ['t26', 138, '1061.54%'], ['t27', 15, '115.38%'], ['t28', 7, '53.85%']]]",OT00190 The Taxation Of The UK Oil Industry: An Overview: Other Developments To The Fiscal Regime 1975 To 2014
OT00500,2.0,6.0,View changes,"[[['t2', 1, '16.67%']]]",OT00500 Map Of New And Old Legislative References Following 2009 And 2010 Consolidation Act
OT01000,140.0,151.0,View changes,"[[['t2', 35, '23.18%'], ['t3', 38, '25.17%'], ['t4', 35, '23.18%'], ['t5', 41, '27.15%']]]",OT01000 The DECC Role In The UK North Sea: Contents
OT01001,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",OT01001 The DECC Energy Development Unit
OT01007,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT01007 The Field Determination Process
OT01009,0.0,2.0,View changes,[[]],OT01009 Decommissioning Oil Installations
OT02002,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",OT02002 Unique Features Of The Oil And Gas Industry
OT02003,8.0,10.0,View changes,"[[['t3', 1, '10.0%'], ['t10', 1, '10.0%'], ['t17', 1, '10.0%'], ['t20', 1, '10.0%'], ['t21', 1, '10.0%'], ['t22', 1, '10.0%'], ['t23', 1, '10.0%'], ['t25', 1, '10.0%']]]",OT02003 Attempts To Standardise Accounting Principles
OT02020,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t6', 1, '25.0%']]]",OT02020 Companies Act 2006
OT02025,4.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t4', 1, '16.67%'], ['t5', 1, '16.67%'], ['t6', 1, '16.67%']]]",OT02025 Adoption Of IFRS By UK Companies
OT02030,5.0,7.0,View changes,"[[['t6', 1, '14.29%'], ['t8', 1, '14.29%'], ['t12', 1, '14.29%'], ['t13', 1, '14.29%'], ['t14', 1, '14.29%']]]",OT02030 IFRS 6 - Exploration For And Evaluation Of Mineral Resources
OT02086,8.0,10.0,View changes,"[[['t2', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%'], ['t7', 1, '10.0%'], ['t10', 1, '10.0%'], ['t13', 1, '10.0%'], ['t16', 1, '10.0%']]]",OT02086 The Full Costs Accounting Method
OT02115,7.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t5', 1, '11.11%'], ['t7', 1, '11.11%'], ['t8', 1, '11.11%'], ['t9', 1, '11.11%'], ['t10', 1, '11.11%'], ['t12', 1, '11.11%']]]",OT02115 Joint Venture Accounting - UKGAAP
OT02116,22.0,24.0,View changes,"[[['t3', 200, '833.33%'], ['t4', 240, '1000.0%'], ['t5', 118, '491.67%'], ['t6', 168, '700.0%'], ['t7', 149, '620.83%'], ['t8', 303, '1262.5%'], ['t9', 136, '566.67%'], ['t10', 386, '1608.33%'], ['t11', 253, '1054.17%'], ['t12', 73, '304.17%'], ['t13', 132, '550.0%'], ['t14', 11, '45.83%']]]",OT02116 Joint Venture Accounting - UKGAAP - Summary Of The Nature Of Relationships And Accounting Treatment
OT02120,1.0,4.0,View changes,"[[['t12', 1, '25.0%']]]",OT02120 Joint Venture Accounting - IFRS
OT02190,3.0,6.0,View changes,"[[['t2', 1, '16.67%'], ['t3', 1, '16.67%'], ['t4', 1, '16.67%']]]",OT02190 Underlift And Overlift
OT02195,1.0,5.0,View changes,"[[['t2', 1, '20.0%']]]",OT02195 Decommissioning
OT02200,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",OT02200 Disclosure Of Commercial Reserve Quantities
OT03000,23.0,100.0,View changes,"[[['t2', 23, '23.0%'], ['t4', 1, '1.0%'], ['t6', 25, '25.0%'], ['t7', 3, '3.0%'], ['t8', 4, '4.0%'], ['t9', 2, '2.0%'], ['t10', 2, '2.0%'], ['t12', 30, '30.0%'], ['t13', 3, '3.0%'], ['t14', 2, '2.0%'], ['t15', 1, '1.0%'], ['t16', 1, '1.0%']]]",OT03000 Petroleum Revenue Tax: Contents
OT03005,57.0,280.0,View changes,"[[['t2', 24, '8.57%'], ['t3', 22, '7.86%'], ['t4', 24, '8.57%'], ['t5', 23, '8.21%']]]",OT03005 PRT: Overview Of PRT: Contents
OT03010,59.0,78.0,View changes,"[[['t1', 1, '1.28%']]]",OT03010 PRT - Introduction
OT03050,60.0,86.0,View changes,[[]],OT03050 PRT - Outline
OT03100,287.0,312.0,View changes,"[[['t1', 133, '42.63%'], ['t3', 256, '82.05%'], ['t4', 1047, '335.58%'], ['t5', 1532, '491.03%'], ['t6', 229, '73.4%'], ['t7', 1102, '353.21%'], ['t8', 112, '35.9%'], ['t9', 278, '89.1%'], ['t10', 211, '67.63%'], ['t11', 946, '303.21%'], ['t12', 596, '191.03%'], ['t13', 384, '123.08%'], ['t14', 345, '110.58%'], ['t15', 800, '256.41%'], ['t16', 669, '214.42%'], ['t17', 636, '203.85%'], ['t18', 186, '59.62%'], ['t19', 558, '178.85%'], ['t20', 169, '54.17%'], ['t21', 702, '225.0%'], ['t22', 105, '33.65%'], ['t23', 594, '190.38%'], ['t24', 172, '55.13%'], ['t25', 352, '112.82%'], ['t26', 133, '42.63%'], ['t27', 148, '47.44%'], ['t28', 184, '58.97%'], ['t29', 81, '25.96%'], ['t30', 548, '175.64%'], ['t31', 266, '85.26%'], ['t32', 263, '84.29%'], ['t33', 437, '140.06%'], ['t34', 701, '224.68%'], ['t35', 133, '42.63%'], ['t36', 287, '91.99%'], ['t37', 11, '3.53%'], ['t38', 175, '56.09%']]]",OT03100 PRT - Definitions
OT03150,2.0,37.0,View changes,"[[['t2', 1, '2.7%'], ['t3', 1, '2.7%'], ['t5', 1, '2.7%'], ['t9', 1, '2.7%'], ['t12', 1, '2.7%'], ['t13', 1, '2.7%'], ['t14', 1, '2.7%'], ['t15', 1, '2.7%'], ['t20', 1, '2.7%'], ['t21', 1, '2.7%'], ['t24', 1, '2.7%']]]",OT03150 PRT Overview Of PRT - Computation Of PRT Charge
OT03500,204.0,1012.0,View changes,"[[['t2', 22, '2.17%'], ['t3', 59, '5.83%'], ['t4', 25, '2.47%'], ['t5', 40, '3.95%'], ['t6', 22, '2.17%'], ['t7', 22, '2.17%'], ['t8', 23, '2.27%'], ['t9', 54, '5.34%'], ['t10', 51, '5.04%']]]",OT03500 PRT: Changes - FA93: Contents
OT03510,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%']]]",OT03510 FA93 - Outline
