ChapterNum,Title,Title,Para,Para,ParaShifted,CharacterCountDifference,LevenshteinDistance,AboveLevCharThreshold
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,The Register a Pension Scheme page on the GOV.UK website tells you how to apply to register a pension scheme.,Who can make the application to register the scheme When to make the application to register a pension scheme How to make the application to register a pension scheme Scheme administrator declarations Inaccurate information or false statements are made in the application,False,162,303,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,"The online application is validated as the scheme administrator completes it. If the information cannot be validated, the system will highlight why and ask the scheme administrator to amend it. The scheme administrator will not be able to move onto the next screen until it is successfully validated.","Unless a scheme is automatically registered under the legislation, for example deferred annuity contracts, a pension scheme can only be a registered pension scheme if an application to register the scheme has been made and HMRC has decided to register that scheme.",False,36,537,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,"The application will not be accepted until it has been successfully validated by the system. A submission which is not accepted by HMRC’s online system is treated as not having been made. Please contact HMRC’s Online Services Help Desk if you experience any difficulties using the online registration system. Telephone 0300 200 3600, or e-mail helpdesk@ir-efile.gov.uk.",PTM031300 gives details of which schemes are automatically registered under the tax legislation.,False,273,363,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,As long as all the relevant fields are completed and in the correct format online the scheme administrator will receive a submission successful message.,"Before an application to register a pension scheme is made the scheme should meet certain conditions. PTM031200 sets out the conditions that a pension scheme must meet if it is to be able to be a registered pension scheme, these include:",False,85,334,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,The submission successful message will contain a submission reference number. The scheme administrator should use this number if they need to communicate with HMRC regarding the application. The scheme administrator will not be issued with a Pension Scheme Tax Reference (PSTR) until the scheme is registered.,restrictions on who establishes the scheme or the form of the scheme,False,241,305,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,The scheme is not registered at this point. HMRC will now consider the content of the application to decide whether or not to register the scheme - see PTM032200.,a requirement for the scheme to have a scheme administrator and that scheme administrator is a fit and proper person,False,46,206,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,"Scheme administrators can monitor the progress of the application by logging onto the online service to Manage and Register Pension Schemes. On the summary page, if no decision has been made yet, the scheme status will show one of the following status types:",a requirement that the scheme is set up and maintained for the sole or main purpose of providing authorised pension and lump sum benefits.,False,120,288,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,Pending,If the scheme is not established in the UK and contains members who do not have UK-relieved funds then scheme administrators should consider PTM114000 - the section titled ‘administration’ - when completing the declaration.,False,216,216,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,Pending – information required,Who can make the application to register the scheme,False,21,49,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,Pending – information received,Only the scheme administrator can make the application to register the scheme. It is the scheme administrator’s responsibility to ensure that they and the scheme meet the conditions for registration before making the application to register the scheme.,False,222,249,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,"If HMRC decide to register the scheme, the scheme status will show as open and the PSTR for the scheme will display.",When to make the application to register a pension scheme,False,59,112,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,"If HMRC has decided not to register the scheme, the scheme status will show as ‘Rejected’.",The scheme administrator must not make an application for registration before the scheme has been set up. Once the scheme has been set up an application for registration may be made before any contributions are paid to the scheme and before members join the scheme.,False,175,292,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,Top of page,Registration cannot be backdated to a date before HMRC has made the decision to register the scheme. Any contributions received before the scheme is registered do not qualify for tax relief and any transfer made from a registered pension scheme to the new scheme before it is registered will not be a recognised transfer. Scheme administrators will need to take this into account when deciding when to make an application to register a pension scheme.,False,440,444,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,Scheme administrator declarations,How to make the application to register a pension scheme,False,23,78,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,The intention of the scheme administrator declarations is to ensure that:,Section 153(2) and (3) Finance Act 2004,False,34,78,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,the scheme meets the criteria to be a registered pension scheme and has been set up and will be maintained for the purpose of providing authorised pension and lump sum benefits falling within section 164(1)(a) or (b) Finance Act 2004,Regulations 4 and 6 and Schedule 1 The Registered Pension Schemes and Overseas Pension Schemes (Electronic Communications of Returns and Information) Regulations 2006 - SI 2006/570,False,53,286,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,all the required information has been provided and is correct so that the application can be considered,The application to register a pension scheme is a prescribed application form. From 4 June 2018 the scheme administrator must make the application for registration using the online service to Manage and Register Pension Schemes. The application cannot be done by paper. The application consists of an online application form and a set of declarations that must be made by the scheme administrator.,False,294,436,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,the scheme is not set up in such a way as to facilitate unauthorised payments,The](http://www.gov.uk/guidance/pension-administrators-register-a-scheme) page on the GOV.UK website tells you how to apply to register a pension scheme.,False,76,209,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,the scheme administrator will discharge their functions properly and understands that there will be a penalty if they do not,"The online application is validated as the scheme administrator completes it. If the information cannot be validated, the system will highlight why and ask the scheme administrator to amend it. The scheme administrator will not be able to move onto the next screen until it is successfully validated.",False,176,366,True
PTM032100,PTM032100 Applying To Register A Pension Scheme,PTM032100 Applying To Register A Pension Scheme,"the scheme administrator is a fit and proper person and that HMRC may refuse to register the scheme or de-register the scheme if HMRC believes the scheme administrator is not a fit and proper person, and","The application will not be accepted until it has been successfully validated by the system. A submission which is not accepted by HMRC’s online system is treated as not having been made. Please contact HMRC’s Online Services Help Desk if you experience any difficulties using the online registration system. Telephone 0300 200 3600, or e-mail helpdesk@ir-efile.gov.uk.",False,166,465,True
