ChapterNumber,CharCountDiff,LevDistance,Link,Title,paraChangeCount,paraCount,textLevTotal
OT05445,1.0,4.0,View changes,PRT: Valuation Of Non-Arm's Gas - Gas Banking,0.0,6.0,0.0
OT05450,1.0,4.0,View changes,PRT: Valuation Of Non-Arm's Gas - Gas Substitution Within An Allocation Agreement,1.0,12.0,1.0
OT05455,1.0,6.0,View changes,PRT: Valuation Of Non-Arm's Gas - Gas Substitution Within An Allocation Agreement - Example,1.0,15.0,1.0
OT05500,130.0,595.0,View changes,PRT: Royalty - Contents,9.0,13.0,145.0
OT05501,44.0,49.0,View changes,Licence Debit And Credit,0.0,11.0,0.0
OT05505,44.0,78.0,View changes,Licence Payments,0.0,9.0,0.0
OT05510,44.0,49.0,View changes,Royalty Paying Fields,0.0,15.0,0.0
OT05515,43.0,79.0,View changes,Royalty Payable,0.0,9.0,0.0
OT05520,44.0,78.0,View changes,Royalty -Paid,0.0,5.0,0.0
OT05525,44.0,78.0,View changes,Royalty Repaid,0.0,5.0,0.0
OT05530,44.0,78.0,View changes,Periodic Payments,0.0,7.0,0.0
OT05535,44.0,78.0,View changes,Transfers Of Interest,0.0,6.0,0.0
OT05540,43.0,79.0,View changes,Chargeable Or Allowable,0.0,6.0,0.0
OT05600,213.0,487.0,View changes,PRT: Commingling: Contents,11.0,15.0,230.0
OT05601,1.0,3.0,View changes,PRT: Commingling - Introduction,0.0,7.0,0.0
OT05625,1.0,3.0,View changes,PRT: Commingling - Amendments To Allocation Methods,0.0,6.0,0.0
OT05635,1.0,3.0,View changes,PRT: Commingling - PRT Treatment Of Re-Injected Gas,0.0,11.0,0.0
OT05640,1.0,3.0,View changes,PRT: Commingling - Storage Schemes,0.0,7.0,0.0
OT05700,0.0,2.0,View changes,PRT: Advance Petroleum Revenue Tax - Background,1.0,9.0,1.0
OT05800,70.0,636.0,View changes,PRT: Attribution Of Blended Crude Oil -Terminals Liftings - Contents,19.0,22.0,215.0
OT05805,35.0,99.0,View changes,PRT: Terminal Introduction,0.0,7.0,0.0
OT05810,32.0,39.0,View changes,PRT: Terminal Scope,0.0,10.0,0.0
OT05820,28.0,44.0,View changes,PRT: Terminal Background,0.0,15.0,0.0
OT05830,33.0,39.0,View changes,PRT: Terminal How Terminals (And Offshore Loading Facilities) Operate - The Loading Programme,0.0,23.0,0.0
OT05840,14.0,58.0,View changes,PRT: Terminal The Attribution Rules,0.0,12.0,0.0
OT05850,29.0,44.0,View changes,PRT: Terminal The Basic Formula (Regulation 4),1.0,17.0,1.0
OT05860,27.0,45.0,View changes,PRT: Terminal Production Entitlement,0.0,22.0,0.0
OT05870,28.0,45.0,View changes,PRT: Terminal Delays And Accelerations In Loading,0.0,20.0,0.0
OT05880,31.0,47.0,View changes,PRT: Terminal Attribution Formula- The Result,0.0,20.0,0.0
OT05890,33.0,39.0,View changes,PRT: Terminal Volume Of Oil To Be Used In Determining “A” (Regulation 3),0.0,10.0,0.0
OT05900,32.0,40.0,View changes,PRT: Terminal Balancing Parcels (Regulation 2(1)),0.0,8.0,0.0
OT05910,33.0,39.0,View changes,PRT: Terminal Treatment Of Balancing Parcels (Regulation 6),0.0,13.0,0.0
OT05920,33.0,39.0,View changes,PRT: Terminal Allocation Of Oil Sold Under ‘Period Of Entitlement’ And Term Contracts (Regulation 5),0.0,26.0,0.0
OT05930,30.0,36.0,View changes,PRT: Terminal Example,0.0,6.0,0.0
OT05940,32.0,40.0,View changes,PRT: Terminal Period Of Entitlement Purchaser Not Applying The Rules Operationally,0.0,6.0,0.0
OT05950,28.0,51.0,View changes,PRT: Terminal Disposal Of Field Interests- Main Rules (Regulation 7),0.0,21.0,0.0
OT05960,36.0,42.0,View changes,PRT: Terminal Disposal Of Field Interests- Sale Not Proceeding (Regulation 9),0.0,6.0,0.0
OT05965,31.0,42.0,View changes,PRT: Terminal Disposal Of Field Interests- Further Provisions (Regulation 8),0.0,16.0,0.0
OT05970,98.0,145.0,View changes,PRT: Terminal Disposal Of Field Interests - Examples,0.0,28.0,0.0
OT08900,72.0,75.0,View changes,PRT: Expenditure: Contents,0.0,18.0,0.0
OT09000,90.0,93.0,View changes,PRT: Allowable Field,0.0,28.0,0.0
OT09025,46.0,49.0,View changes,Expenditure - Outline,17.0,27.0,17.0
OT09050,43.0,52.0,View changes,Expenditure - Searching,5.0,12.0,8.0
OT09075,45.0,50.0,View changes,Expenditure - Obtaining A Relevant Licence,1.0,10.0,1.0
OT09100,41.0,54.0,View changes,Expenditure - Ascertaining,2.0,13.0,3.0
OT09125,46.0,50.0,View changes,Expenditure - Winning,0.0,13.0,0.0
OT09150,45.0,50.0,View changes,Expenditure - Measuring,0.0,6.0,0.0
OT09175,46.0,50.0,View changes,Expenditure - Transporting,3.0,21.0,4.0
OT09200,43.0,52.0,View changes,Expenditure - Initial Treatment Or Initial Storage,0.0,18.0,0.0
OT09225,45.0,49.0,View changes,Expenditure - Disposing,1.0,9.0,1.0
OT09250,46.0,48.0,View changes,Expenditure - Decommissioning - Related Expenditure,0.0,8.0,0.0
OT09275,46.0,48.0,View changes,Expenditure - Material Stocks,2.0,8.0,2.0
OT09300,37.0,57.0,View changes,Expenditure - Redundancy,1.0,26.0,1.0
OT09325,36.0,58.0,View changes,Expenditure - Overheads,3.0,28.0,3.0
OT09350,46.0,48.0,View changes,Expenditure - Insurance,3.0,16.0,4.0
OT09375,43.0,51.0,View changes,Expenditure - Apportionment Of Expenditure,4.0,13.0,4.0
OT09400,46.0,48.0,View changes,Expenditure - Tariff Related Expenditure,1.0,13.0,1.0
OT09425,46.0,48.0,View changes,Expenditure - Prevention Of Double Allowance,1.0,6.0,1.0
OT09450,46.0,48.0,View changes,Expenditure - Non-Allowable Field Expenditure,6.0,11.0,6.0
OT09475,46.0,48.0,View changes,Expenditure - Specifically Excluded Expenditure: Interest,2.0,12.0,2.0
OT09500,43.0,51.0,View changes,Expenditure - Specifically Excluded Expenditure: Land And Buildings,0.0,13.0,0.0
OT09525,39.0,55.0,View changes,Expenditure - Specifically Excluded Expenditure: Production Related,0.0,13.0,0.0
OT09550,45.0,49.0,View changes,Expenditure - Specifically Excluded Expenditure: Payments To Obtain A Licence (Other Than To Secretary Of State),0.0,7.0,0.0
OT09575,46.0,48.0,View changes,Expenditure - Specifically Excluded Expenditure: Payments In Respect Of Tax Assessed On Non-Resident Contractors,1.0,5.0,1.0
OT09600,46.0,48.0,View changes,Expenditure - Anti-Avoidance Provisions: Sale And Leaseback,1.0,19.0,1.0
OT09625,46.0,48.0,View changes,Expenditure - Subsidised Expenditure,0.0,5.0,0.0
OT10000,302.0,733.0,View changes,PRT: Decommissioning: Contents,12.0,16.0,488.0
OT10025,24.0,26.0,View changes,PRT: Decommissioning - Introduction,4.0,10.0,4.0
OT10050,20.0,30.0,View changes,PRT: Decommissioning - Allowable Expenditure,4.0,18.0,5.0
OT10100,22.0,28.0,View changes,PRT: Decommissioning - Allowable Expenditure (Continued),1.0,9.0,1.0
OT10150,22.0,28.0,View changes,PRT: Decommissioning - Allowable Expenditure: Restoration Work,3.0,9.0,3.0
OT10200,20.0,30.0,View changes,PRT: Decommissioning - Apportionment Of Allowable Expenditure,4.0,13.0,4.0
OT10250,20.0,30.0,View changes,PRT: Decommissioning - Apportionment Of Allowable Expenditure: Transitional Provisions,0.0,16.0,0.0
OT10300,21.0,29.0,View changes,PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees,3.0,17.0,4.0
OT10350,23.0,27.0,View changes,PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees: Payments Under Guarantees,0.0,7.0,0.0
OT10450,74.0,84.0,View changes,PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees: Defaulter's Decommissioning Costs Met By Co-Participators Or Former Participators,0.0,16.0,0.0
OT10500,22.0,28.0,View changes,PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees: Reimbursement By Defaulter Of Decommissioning Costs Met By Co-Participators Or Former Participators,0.0,9.0,0.0
OT10550,22.0,28.0,View changes,PRT: Decommissioning - Allowable Expenditure: Exempt Gas Fields,0.0,18.0,0.0
OT10800,35.0,452.0,View changes,PRT: Decommissioning Certainty: Contents,5.0,7.0,185.0
OT10803,52.0,56.0,View changes,Certainty - Outline Of The Legislation,1.0,8.0,7.0
OT10805,23.0,27.0,View changes,Certainty - The Effect Of A Claim On PRT,0.0,14.0,0.0
OT10808,22.0,28.0,View changes,Certainty - The Effect Of Claims On Oil Allowance,0.0,19.0,0.0
OT11000,264.0,646.0,View changes,PRT: Long Term Assets: Contents,12.0,16.0,335.0
OT11025,23.0,27.0,View changes,PRT: Long-Term Assets - Outline,6.0,21.0,6.0
OT11050,21.0,29.0,View changes,PRT: Long-Term Assets - Basic Conditions For Relief,5.0,19.0,5.0
OT11100,22.0,28.0,View changes,PRT: Long-Term Assets - Non-Dedicated Mobile Assets,2.0,16.0,3.0
OT11150,21.0,29.0,View changes,PRT: Long-Term Assets - Dedicated Mobile Assets,2.0,18.0,2.0
OT11200,23.0,27.0,View changes,PRT: Long-Term Assets - Exempt Gas And Deballasting,1.0,7.0,1.0
OT11250,20.0,30.0,View changes,PRT: Long-Term Assets - Associated Assets,5.0,21.0,7.0
OT11300,21.0,29.0,View changes,PRT: Long-Term Assets - Remote Associated Assets,2.0,9.0,3.0
OT11350,18.0,32.0,View changes,PRT: Long-Term Assets - Assets No Longer In Use For Principal Field,0.0,16.0,0.0
OT11400,15.0,35.0,View changes,PRT: Long-Term Assets - Assets Used For More Than One Field,4.0,25.0,4.0
OT11500,19.0,31.0,View changes,PRT: Long-Term Assets - Brought-In Assets,2.0,17.0,2.0
OT11600,17.0,33.0,View changes,PRT: Long-Term Assets - Subsequent Use Of Assets Outside Taxable Fields,1.0,25.0,1.0
OT11700,23.0,27.0,View changes,PRT: Long-Term Assets - Connected Parties,2.0,7.0,2.0
OT12000,336.0,1630.0,View changes,PRT: Supplement: Contents,20.0,24.0,464.0
OT12025,20.0,30.0,View changes,PRT: Supplement - Outline,5.0,14.0,5.0
OT12050,23.0,27.0,View changes,PRT: Supplement - Eligible Expenditure: Summary,5.0,10.0,7.0
OT12075,20.0,30.0,View changes,PRT: Supplement - Claims To Supplement,3.0,15.0,3.0
OT12100,23.0,27.0,View changes,PRT: Supplement - Bringing About The Commencement Of Winning Or Transporting Oil,3.0,14.0,3.0
OT12150,24.0,26.0,View changes,PRT: Supplement - Bringing About The Commencement: Searching For Oil,2.0,9.0,3.0
OT12200,24.0,26.0,View changes,PRT: Supplement - Bringing About The Commencement: Field Development,6.0,27.0,8.0
OT12250,22.0,28.0,View changes,PRT: Supplement - Ascertaining The Extent Of Oil-Bearing Area,1.0,9.0,1.0
OT12300,20.0,30.0,View changes,PRT: Supplement - Substantially Improving The Rate At Which Oil Can Be Won,1.0,27.0,1.0
OT12350,24.0,26.0,View changes,PRT: Supplement - Providing Installations For Initial Treatment Or Storage,1.0,7.0,1.0
OT12400,23.0,27.0,View changes,PRT: Supplement - Overheads,0.0,7.0,0.0
OT12450,24.0,26.0,View changes,PRT: Supplement - Apportionment Of Expenditure,0.0,5.0,0.0
OT12500,22.0,28.0,View changes,PRT: Supplement - Expenditure Partly To Generate Tariff Receipts,1.0,9.0,1.0
OT12550,24.0,26.0,View changes,PRT: Supplement - Hired Assets,0.0,6.0,0.0
OT12575,21.0,29.0,View changes,PRT: Supplement - Contractor Financing,1.0,17.0,1.0
OT12600,24.0,26.0,View changes,PRT: Supplement - Contractor Financing: Example,0.0,9.0,0.0
OT12625,24.0,26.0,View changes,PRT: Supplement - Disposal Receipts: Supplement Restriction,1.0,5.0,1.0
OT12650,20.0,30.0,View changes,PRT: Supplement - Net Profit Period,9.0,21.0,10.0
OT12700,13.0,37.0,View changes,PRT: Supplement - Recalculated Net Profit Period,0.0,20.0,0.0
OT12725,23.0,27.0,View changes,PRT: Supplement - Loss Following Net Profit Period,0.0,11.0,0.0
OT12750,24.0,26.0,View changes,PRT: Supplement - Interaction With Other Provisions,3.0,8.0,3.0
OT13000,66.0,207.0,View changes,PRT: Cross Field Allowances: Contents,3.0,7.0,90.0
OT13020,23.0,27.0,View changes,Allowances - Outline,2.0,7.0,2.0
OT13040,19.0,31.0,View changes,Allowances - How It Works,3.0,14.0,5.0
OT13060,17.0,33.0,View changes,Allowances - Procedures,0.0,15.0,0.0
OT13100,267.0,852.0,View changes,Spreading Elections : Contents,8.0,13.0,343.0
OT13110,19.0,105.0,View changes,Spreading Elections - Outline,0.0,7.0,0.0
OT13120,18.0,105.0,View changes,Spreading Elections - Form Of Election,0.0,6.0,0.0
OT13130,12.0,75.0,View changes,"Spreading Elections, OTA75\SCH3\PARAS 9-10 - Time Limits",0.0,7.0,0.0
OT13140,19.0,106.0,View changes,Spreading Elections - Method Of Spreading,0.0,10.0,0.0
OT13150,18.0,105.0,View changes,Spreading Elections - Interaction With Oil Allowance,0.0,6.0,0.0
OT13160,19.0,106.0,View changes,Spreading Elections - Interaction With Safeguard,2.0,10.0,2.0
OT13170,18.0,105.0,View changes,Spreading Elections - Interaction With Net Profit Period,0.0,6.0,0.0
OT13180,18.0,106.0,View changes,Spreading Elections - Interest,0.0,5.0,0.0
OT13200,85.0,137.0,View changes,PRT: Exempt Gas Provisions: Contents,6.0,10.0,110.0
OT13210,20.0,31.0,View changes,- Outline,1.0,13.0,1.0
OT13220,23.0,28.0,View changes,- Amendment Of A Section 10 Exempt Contract,0.0,8.0,0.0
OT13230,24.0,27.0,View changes,- Sales Or Transfer Of An Interest In A Field Subject To A Section 10 Exempt Contract,0.0,7.0,0.0
OT13240,24.0,27.0,View changes,- Expenditure Provisions,1.0,7.0,1.0
OT13250,22.0,30.0,View changes,- Long-Term Asset Expenditure,1.0,16.0,1.0
OT13260,24.0,27.0,View changes,- Tariff Receipts Of Exempt Gas Fields,0.0,5.0,0.0
OT13450,24.0,27.0,View changes,PRT: Transmedian Fields,1.0,7.0,2.0
OT13500,118.0,827.0,View changes,PRT: Foreign Fields: Contents,7.0,11.0,218.0
OT13510,24.0,28.0,View changes,Fields - Definition Of Foreign Field,1.0,7.0,1.0
OT13525,94.0,116.0,View changes,Fields - Tariff And Disposal Receipts,0.0,15.0,0.0
OT13550,23.0,28.0,View changes,Fields - TRA And Foreign User Fields,0.0,7.0,0.0
OT13560,24.0,27.0,View changes,Fields - Oil Allowance - Foreign Fields,1.0,5.0,1.0
OT13570,24.0,27.0,View changes,Fields - E&A - Designated Area - Transmedian Fields,0.0,5.0,0.0
OT13600,24.0,27.0,View changes,Fields - Double Taxation Relief,0.0,5.0,0.0
OT13650,24.0,28.0,View changes,Fields - Abolition Of PRT - Foreign And Transmedian Fields,0.0,5.0,0.0
OT13750,678.0,1729.0,View changes,PRT: Non Field,27.0,31.0,897.0
OT13760,46.0,49.0,View changes,PRT: Non-Field Expenditure - Outline,3.0,8.0,4.0
OT13775,46.0,48.0,View changes,PRT: Non-Field Expenditure - Claims,2.0,13.0,2.0
OT13790,45.0,49.0,View changes,PRT: Non-Field Expenditure - Prevention Of Double Allowance,1.0,9.0,1.0
OT13810,42.0,52.0,View changes,PRT: Non-Field Expenditure - Associated Company Claims,1.0,16.0,1.0
OT13825,44.0,50.0,View changes,PRT: Non-Field Expenditure - Acquisition Of Interests In Producing Fields,1.0,13.0,1.0
OT13840,44.0,50.0,View changes,PRT: Non-Field Expenditure - Treatment Of Long-Term Assets,1.0,13.0,1.0
OT13850,45.0,49.0,View changes,"PRT: Non-Field Expenditure - Receipts, Pre 16 March 1983",1.0,12.0,1.0
OT13860,40.0,54.0,View changes,"PRT: Non-Field Expenditure - Receipts, Post 15 March 1983",2.0,19.0,3.0
OT13875,45.0,49.0,View changes,PRT: Non-Field Expenditure - Bottom Hole Contributions,0.0,9.0,0.0
OT13900,44.0,50.0,View changes,PRT: Non-Field Expenditure - Receipts: Extended Production Tests,1.0,11.0,1.0
OT13910,44.0,50.0,View changes,PRT: Non-Field Expenditure - Disallowable Expenditure,0.0,12.0,0.0
OT13925,46.0,48.0,View changes,PRT: Non-Field Expenditure - Non-Arm's Length Expenditure,1.0,6.0,1.0
OT13940,45.0,49.0,View changes,PRT: Non-Field Expenditure - Designated Area,1.0,7.0,3.0
OT13950,45.0,49.0,View changes,PRT: Non-Field Expenditure - Abortive Exploration Expenditure: Basic Conditions,1.0,19.0,1.0
OT13960,42.0,52.0,View changes,"Non-Field Expenditure - Abortive Exploration Expenditure: 'Is Not, And Is Unlikely To Become Allowable For A Field'",0.0,24.0,0.0
OT13975,102.0,196.0,View changes,Non-Field Expenditure - Exploration And Appraisal Expenditure: Basic Conditions,4.0,23.0,147.0
OT13990,46.0,48.0,View changes,PRT: Non-Field Expenditure - Exploration And Appraisal Expenditure: Expenditure Not Related To A Field,0.0,7.0,0.0
OT14000,44.0,50.0,View changes,PRT: Non-Field Expenditure - Exploration And Appraisal Expenditure: Searching And Ascertaining,2.0,18.0,2.0
OT14010,43.0,51.0,View changes,PRT: Non-Field Expenditure: Exploration And Appraisal Expenditure: Licence Payments,0.0,9.0,0.0
OT14025,46.0,48.0,View changes,PRT: Non-Field Expenditure: Exploration And Appraisal Expenditure: Onshore Expenditure,0.0,10.0,0.0
OT14040,45.0,49.0,View changes,PRT: Non-Field Expenditure: Exploration And Appraisal Expenditure: Transitional Provisions: Outline,3.0,8.0,3.0
OT14050,43.0,51.0,View changes,PRT: Non-Field Expenditure: Exploration And Appraisal Expenditure: Transitional Provisions: Committed Expenditure,0.0,19.0,0.0
OT14060,38.0,56.0,View changes,PRT: Non-Field Expenditure - Exploration And Appraisal Expenditure: Transitional Provisions: Supplementary Relief,0.0,20.0,0.0
OT14080,46.0,48.0,View changes,PRT: Non-Field Expenditure - Exploration And Appraisal Expenditure: Transitional Provisions - Interaction Of FA93\S188 And S189,0.0,9.0,0.0
OT14100,46.0,48.0,View changes,PRT: Non-Field Expenditure - Research Expenditure: Outline,1.0,8.0,1.0
OT14125,40.0,54.0,View changes,PRT: Non-Field Expenditure - Research Expenditure: Basic Conditions,1.0,27.0,1.0
OT14140,46.0,48.0,View changes,PRT: Non-Field Expenditure - Research Expenditure: Associated Companies,0.0,6.0,0.0
OT14250,100.0,206.0,View changes,PRT: Provisional Expenditure Allowance: Contents,3.0,9.0,123.0
OT14300,33.0,192.0,View changes,PRT: Provisional Expenditure Allowance - Outline,2.0,12.0,2.0
OT14350,22.0,28.0,View changes,Allowance - Clawback,1.0,12.0,1.0
OT14400,2477.0,2512.0,View changes,Allowance - Examples,2.0,19.0,58.0
OT14500,203.0,289.0,View changes,PRT: Meaning Of Expenditure Incurred And Timing Issues: Contents,4.0,8.0,239.0
OT14510,24.0,26.0,View changes,Issues - Background,3.0,7.0,3.0
OT14520,24.0,26.0,View changes,Issues - Time When Expenditure Is Incurred,1.0,13.0,1.0
OT14540,23.0,27.0,View changes,Issues - Accounting Systems,0.0,11.0,0.0
OT14560,23.0,27.0,View changes,Issues - Chargeable Periods In Which Expenditure May Be Brought Into Account,0.0,7.0,0.0
OT14600,461.0,743.0,View changes,PRT: Associated Party Transactions: Contents,12.0,15.0,499.0
OT14610,22.0,28.0,View changes,Transactions - General Objectives,0.0,7.0,0.0
OT14620,19.0,31.0,View changes,Transactions - Scope Of Application,0.0,17.0,0.0
OT14640,23.0,27.0,View changes,Transactions - Types Of Expenditure Affected And The Time Expenditure Was Incurred,0.0,12.0,0.0
OT14660,24.0,26.0,View changes,Transactions - Interest And Other Pecuniary Obligations,0.0,5.0,0.0
OT14680,23.0,27.0,View changes,Transactions - Hiring Of Assets,0.0,8.0,0.0
OT14700,24.0,26.0,View changes,Transactions - Services,0.0,6.0,0.0
OT14720,24.0,26.0,View changes,Transactions - Provision Of Fuel Oil,0.0,5.0,0.0
OT14740,23.0,27.0,View changes,Transactions - Insurance,0.0,10.0,0.0
OT14760,21.0,29.0,View changes,Transactions - Direct Insurance With A Captive,0.0,10.0,0.0
OT14780,22.0,28.0,View changes,Transactions - Indirect Insurance With A Captive,0.0,11.0,0.0
OT14800,24.0,26.0,View changes,Transactions - Insurance - Information,1.0,22.0,1.0
OT14840,22.0,28.0,View changes,Transactions - Oil Insurance Ltd,0.0,9.0,0.0
OT15000,879.0,1300.0,View changes,PRT: Tariff And Disposal Receipts: Contents,25.0,29.0,1001.0
OT15010,2.0,4.0,View changes,Receipts - Outline,1.0,8.0,2.0
OT15025,1.0,3.0,View changes,Receipts - Definition Of Tariff Receipts,3.0,16.0,3.0
OT15060,0.0,2.0,View changes,Receipts - Definition Of Disposal Receipts,4.0,18.0,5.0
OT15100,1.0,3.0,View changes,Receipts - Definition Of Qualifying Assets,0.0,12.0,0.0
OT15150,6.0,8.0,View changes,Receipts - Chargeable Field,0.0,20.0,0.0
OT15210,2755.0,2761.0,View changes,Receipts - Participators In Common,4.0,14.0,1521.0
OT15240,7.0,9.0,View changes,Receipts - Cessation Of Field Or Tariff Use,1.0,14.0,1.0
OT15250,9.0,11.0,View changes,Receipts - Reduction Of Disposal Receipts For Tax-Exempt Tariffing Use,0.0,32.0,0.0
OT15300,2.0,4.0,View changes,Receipts - Restriction Of Supplement On Disposal,1.0,17.0,1.0
OT15400,1.0,3.0,View changes,Receipts - Consideration Received By Connected Persons Under Avoidance Schemes,2.0,9.0,2.0
OT15450,6.0,8.0,View changes,Receipts - Transactions Not At Arm's Length,1.0,16.0,1.0
OT15500,3.0,5.0,View changes,Receipts - Use By Connected Or Associated Person Under Avoidance Scheme,1.0,11.0,1.0
OT15540,2.0,4.0,View changes,Receipts - Purchase Of Oil At Place Of Extraction,2.0,15.0,2.0
OT15600,2.0,4.0,View changes,Tariff Receipts Allowance,1.0,9.0,1.0
OT15625,1.0,3.0,View changes,Definition Of A User Field,0.0,9.0,0.0
OT15650,3.0,5.0,View changes,Qualifying Tariff Receipts,1.0,13.0,1.0
OT15675,3.0,5.0,View changes,Calculation Of Participator's Share Of Tariff Receipts Allowance,1.0,23.0,1.0
OT15700,2.0,4.0,View changes,Calculation Of Tariff Receipts Allowance Relating To Only Part Of Throughput,0.0,7.0,0.0
OT15725,2.0,4.0,View changes,Calculation Of Tariff Receipts Allowance: Participators In Common,0.0,17.0,0.0
