ChapterNumber,CharCountDiff,LevDistance,Link,ParaBreakdown,Title
CTM92310,0.0,2.0,View changes,[[]],CTM92310 Corporation Tax Self-Assessment Repayment Interest
CTM92440,0.0,2.0,View changes,[[]],CTM92440 Corporation Tax Self-Assessment Repayment - Intra-Group Surrender - CTA2010/S963
CTM92460,0.0,2.0,View changes,[[]],CTM92460 Corporation Tax Self-Assessment Repayment - Intra-Group Surrender - Joint Notice
CTM92510,0.0,2.0,View changes,[[]],CTM92510 CTSA: Scope
CTM92520,0.0,2.0,View changes,[[]],CTM92520 CTSA: Large Companies
CTM92530,2.0,4.0,View changes,"[[['t9', 1, '25.0%'], ['t11', 1, '25.0%']]]",CTM92530 CTSA: Special Cases
CTM92550,0.0,2.0,View changes,[[]],CTM92550 CTSA: Identification Of Large Companies
CTM92560,0.0,3.0,View changes,[[]],CTM92560 CTSA: Due Dates: 12 Month Accounting Period
CTM92580,0.0,3.0,View changes,[[]],CTM92580 CTSA: Due Dates: Accounting Period Less Than 12 Months
CTM92600,1.0,4.0,View changes,"[[['t5', 1, '25.0%']]]",CTM92600 CTSA: Amount Due At Each Instalment: Formula
CTM92640,0.0,4.0,View changes,[[]],CTM92640 CTSA: Company Procedure
CTM92650,32.0,1635.0,View changes,"[[['t1', 1, '0.06%'], ['t2', 1, '0.06%'], ['t3', 1, '0.06%'], ['t4', 1, '0.06%'], ['t5', 1, '0.06%'], ['t6', 1, '0.06%'], ['t7', 1, '0.06%'], ['t8', 1, '0.06%'], ['t10', 1, '0.06%'], ['t11', 1, '0.06%'], ['t12', 1, '0.06%'], ['t13', 1, '0.06%'], ['t14', 1, '0.06%'], ['t15', 1, '0.06%'], ['t16', 1, '0.06%'], ['t17', 1, '0.06%'], ['t18', 1, '0.06%'], ['t20', 1, '0.06%'], ['t21', 1, '0.06%'], ['t22', 1, '0.06%'], ['t24', 1, '0.06%'], ['t25', 1, '0.06%'], ['t26', 1, '0.06%'], ['t27', 1, '0.06%'], ['t28', 1, '0.06%'], ['t30', 1, '0.06%'], ['t31', 1, '0.06%'], ['t32', 1, '0.06%'], ['t33', 1, '0.06%'], ['t34', 1, '0.06%'], ['t35', 1, '0.06%'], ['t36', 1, '0.06%']]]",CTM92650 Repayment Before Liability Finally Established
CTM92660,0.0,3.0,View changes,[[]],CTM92660 CTSA: Debit Interest
CTM92680,0.0,4.0,View changes,[[]],CTM92680 CTSA: 'Quarterly Instalment Payer' (QIP) Signal
CTM92710,0.0,3.0,View changes,[[]],CTM92710 CTSA: Calculating Debit And Credit Interest
CTM92740,0.0,3.0,View changes,[[]],CTM92740 CTSA: Intra-Group Surrender: Legislation
CTM92750,0.0,3.0,View changes,[[]],CTM92750 Intra-Group Surrender Excessive Instalment Payments - Procedure
CTM92795,23.0,27.0,View changes,"[[['t9', 24, '88.89%']]]",CTM92795 CTSA: Very Large Companies
CTM92800,0.0,3.0,View changes,[[]],CTM92800 Very Large Companies
CTM92830,0.0,3.0,View changes,[[]],CTM92830 CTSA: Very Large Companies: Bank Levy
CTM93170,3.0,6.0,View changes,"[[['t4', 1, '16.67%'], ['t8', 1, '16.67%'], ['t15', 1, '16.67%']]]",CTM93170 CTSA: Returns: Signature
CTM93180,3.0,7.0,View changes,"[[['t4', 1, '14.29%'], ['t14', 1, '14.29%'], ['t21', 1, '14.29%']]]",CTM93180 CTSA: Accounts To Be Delivered
CTM93240,1.0,4.0,View changes,"[[['t7', 1, '25.0%']]]",CTM93240 CTSA: Overseas Companies
CTM93270,1.0,4.0,View changes,"[[['t42', 1, '25.0%']]]",CTM93270 CTSA: Unsatisfactory Return: Action To Take
CTM93280,20.0,88.0,View changes,"[[['t5', 96, '109.09%']]]",CTM93280 CTSA: Estimated Figures In Returns
CTM93330,2.0,6.0,View changes,"[[['t13', 1, '16.67%'], ['t19', 1, '16.67%']]]",CTM93330 CTSA: Correction Of Return By Revenue
CTM94005,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94005 CTSA: General
CTM94010,2.0,5.0,View changes,"[[['t7', 1, '20.0%'], ['t8', 1, '20.0%']]]",CTM94010 CTSA: Exceptions
CTM94020,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t3', 1, '16.67%']]]",CTM94020 CTSA: Other Types Of Penalty
CTM94030,8.0,11.0,View changes,"[[['t1', 1, '9.09%'], ['t2', 1, '9.09%'], ['t3', 1, '9.09%'], ['t4', 1, '9.09%'], ['t5', 1, '9.09%'], ['t6', 1, '9.09%'], ['t7', 1, '9.09%'], ['t8', 1, '9.09%']]]",CTM94030 CTSA: Concessionary Period
CTM94040,1.0,5.0,View changes,"[[['t1', 1, '20.0%']]]",CTM94040 CTSA: Flat-Rate Penalties
CTM94050,1167.0,1193.0,View changes,"[[['t11', 1, '0.08%'], ['t14', 15, '1.26%'], ['t15', 105, '8.8%'], ['t16', 14, '1.17%'], ['t17', 70, '5.87%']]]",CTM94050 CTSA: Higher Rate Penalties
CTM94060,2.0,5.0,View changes,"[[['t5', 1, '20.0%'], ['t14', 1, '20.0%']]]",CTM94060 CTSA: Tax-Related Penalties
CTM94070,2.0,5.0,View changes,"[[['t27', 1, '20.0%'], ['t36', 1, '20.0%']]]",CTM94070 CTSA: Amount Of Tax Unpaid
CTM94080,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%']]]",CTM94080 CTSA: Amount Of Tax Unpaid: Surrender Of Refund
CTM94090,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t5', 1, '16.67%'], ['t6', 1, '16.67%']]]",CTM94090 CTSA: Interaction Of Flat-Rate & Tax-Related Penalties
CTM94100,6.0,9.0,View changes,"[[['t5', 1, '11.11%'], ['t9', 1, '11.11%'], ['t10', 1, '11.11%'], ['t11', 1, '11.11%'], ['t19', 1, '11.11%'], ['t20', 1, '11.11%']]]",CTM94100 CTSA: Companies Act Extension
CTM94110,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94110 CTSA: Companies Act Extension: Overseas Company
CTM94120,1.0,4.0,View changes,"[[['t11', 1, '25.0%']]]",CTM94120 CTSA: Companies Act Extension: Examples
CTM94130,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94130 CTSA: Further Time
CTM94140,6.0,10.0,View changes,"[[['t1', 1, '10.0%'], ['t2', 1, '10.0%'], ['t3', 1, '10.0%'], ['t4', 1, '10.0%'], ['t5', 1, '10.0%'], ['t6', 1, '10.0%']]]",CTM94140 CTSA: Reasonable Excuse
CTM94160,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t2', 1, '20.0%']]]",CTM94160 CTSA: Concessionary Period: Operation Of
CTM94170,1.0,4.0,View changes,"[[['t14', 1, '25.0%']]]",CTM94170 CTSA: Concessionary Period: Postal Delay During
CTM94180,2.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t7', 1, '16.67%']]]",CTM94180 CTSA: Concessionary Period: 'Last Business Day' Rule
CTM94200,2.0,399.0,View changes,"[[['t5', 1, '0.25%'], ['t6', 1, '0.25%']]]",CTM94200 CTSA: Determination: Procedure
CTM94210,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%']]]",CTM94210 CTSA: Determination: General Rules
CTM94220,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM94220 CTSA: Determination: Appeals Against
CTM94230,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",CTM94230 CTSA: Determination: Postponement Provisions Not Applicable
CTM94240,2.0,4.0,View changes,"[[['t1', 1, '25.0%'], ['t2', 1, '25.0%']]]",CTM94240 CTSA: More Than One Tax-Related Penalty For The Same Accounting Period
CTM94250,1.0,3.0,View changes,"[[['t1', 1, '33.33%']]]",CTM94250 CTSA: Time Limits
CTM95005,0.0,2.0,View changes,[[]],CTM95005 Corporation Tax Self-Assessment (CTSA): Assessments: General
CTM95010,0.0,2.0,View changes,[[]],CTM95010 Corporation Tax Self-Assessment (CTSA): Assessments: Normal Due Date Unaffected
CTM95050,0.0,2.0,View changes,[[]],CTM95050 Corporation Tax Self-Assessment (CTSA): Assessments: Discovery - When Prohibited
CTM95080,1.0,3.0,View changes,"[[['t9', 1, '33.33%']]]",CTM95080 Corporation Tax Self-Assessment (CTSA): Assessments: Discovery: Information Available - Onus On Company
CTM95130,0.0,3.0,View changes,[[]],CTM95130 Corporation Tax Self-Assessment (CTSA): Assessments: Appeals
CTM95140,1685.0,1690.0,View changes,"[[['t20', 143, '8.46%'], ['t21', 136, '8.05%'], ['t22', 191, '11.3%'], ['t23', 77, '4.56%'], ['t24', 110, '6.51%'], ['t25', 123, '7.28%'], ['t26', 150, '8.88%'], ['t27', 38, '2.25%'], ['t28', 58, '3.43%']]]",CTM95140 Corporation Tax Self-Assessment (CTSA): Assessments: Recovery Of Excessive Repayments
CTM95305,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM95305 CTSA: Power To Make
CTM95310,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM95310 CTSA: Timing
CTM95320,1.0,3.0,View changes,"[[['t5', 1, '33.33%']]]",CTM95320 CTSA: Period For Which Made
CTM95330,2.0,5.0,View changes,"[[['t1', 1, '20.0%'], ['t11', 1, '20.0%']]]",CTM95330 CTSA: When Of No Effect
CTM95340,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t6', 1, '16.67%'], ['t11', 1, '16.67%']]]",CTM95340 CTSA: Review
CTM95350,1.0,4.0,View changes,"[[['t12', 1, '25.0%']]]",CTM95350 CTSA: Filing Date Ascertainable?
CTM95360,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t6', 1, '14.29%'], ['t10', 1, '14.29%'], ['t15', 1, '14.29%']]]",CTM95360 CTSA: Partial Compliance With Notice To Deliver
CTM95370,6.0,9.0,View changes,"[[['t1', 1, '11.11%'], ['t2', 1, '11.11%'], ['t3', 1, '11.11%'], ['t4', 1, '11.11%'], ['t12', 1, '11.11%'], ['t13', 1, '11.11%']]]",CTM95370 CTSA: Of Dates Payable
CTM95390,1.0,3.0,View changes,"[[['t3', 1, '33.33%']]]",CTM95390 CTSA: Time Limit
CTM95400,4.0,7.0,View changes,"[[['t5', 1, '14.29%'], ['t10', 1, '14.29%'], ['t11', 1, '14.29%'], ['t48', 1, '14.29%']]]",CTM95400 CTSA: Superseded By SA
CTM95410,1.0,4.0,View changes,"[[['t1', 1, '25.0%']]]",CTM95410 CTSA: Proceedings For Tax Started: Company Makes Return
CTM95420,5.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t6', 1, '12.5%'], ['t9', 1, '12.5%'], ['t10', 1, '12.5%']]]",CTM95420 CTSA: CTPF: Estimated Assessments
CTM95430,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t6', 1, '16.67%'], ['t11', 1, '16.67%']]]",CTM95430 CTSA: Negative Amounts
CTM95440,4.0,7.0,View changes,"[[['t1', 1, '14.29%'], ['t2', 1, '14.29%'], ['t3', 1, '14.29%'], ['t4', 1, '14.29%']]]",CTM95440 CTSA: Conclusiveness Of Amount
CTM95460,3.0,6.0,View changes,"[[['t1', 1, '16.67%'], ['t2', 1, '16.67%'], ['t8', 1, '16.67%']]]",CTM95460 CTSA: CTPF: Estimated Determination
CTM95470,4.0,8.0,View changes,"[[['t1', 1, '12.5%'], ['t2', 1, '12.5%'], ['t3', 1, '12.5%'], ['t4', 1, '12.5%']]]",CTM95470 CTSA: CTPF: Finality
CTM97002,0.0,3.0,View changes,[[]],CTM97002 Introduction
CTM97005,0.0,3.0,View changes,[[]],CTM97005 Claim To Be Made In Return
CTM97020,0.0,3.0,View changes,[[]],CTM97020 Consent To Surrender
CTM97040,0.0,3.0,View changes,[[]],CTM97040 Simplified Arrangement
CTM97055,0.0,3.0,View changes,[[]],CTM97055 Time Limit - Late Claims
CTM97065,0.0,3.0,View changes,[[]],CTM97065 Time Limit - Late Claims - SP5/01 - Guidance On
CTM97410,2.0,5.0,View changes,"[[['t4', 1, '20.0%'], ['t12', 1, '20.0%']]]",CTM97410 CTSA: Administration
CTM97420,2.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t5', 1, '20.0%']]]",CTM97420 CTSA: Companies Eligible
CTM97430,881.0,884.0,View changes,"[[['t1', 927, '104.86%'], ['t2', 371, '41.97%'], ['t3', 269, '30.43%'], ['t4', 235, '26.58%'], ['t5', 86, '9.73%'], ['t6', 186, '21.04%'], ['t7', 180, '20.36%'], ['t8', 243, '27.49%'], ['t9', 385, '43.55%'], ['t10', 434, '49.1%'], ['t11', 377, '42.65%'], ['t12', 552, '62.44%'], ['t13', 364, '41.18%'], ['t14', 164, '18.55%'], ['t15', 80, '9.05%'], ['t16', 77, '8.71%'], ['t17', 172, '19.46%'], ['t18', 241, '27.26%'], ['t19', 119, '13.46%'], ['t20', 447, '50.57%'], ['t21', 408, '46.15%'], ['t22', 863, '97.62%'], ['t23', 614, '69.46%'], ['t24', 557, '63.01%'], ['t25', 236, '26.7%'], ['t26', 858, '97.06%'], ['t27', 230, '26.02%'], ['t28', 256, '28.96%'], ['t29', 585, '66.18%'], ['t30', 157, '17.76%'], ['t31', 291, '32.92%'], ['t32', 890, '100.68%'], ['t33', 542, '61.31%'], ['t34', 166, '18.78%'], ['t35', 465, '52.6%'], ['t36', 98, '11.09%'], ['t37', 1252, '141.63%'], ['t38', 658, '74.43%'], ['t39', 488, '55.2%'], ['t40', 933, '105.54%'], ['t41', 161, '18.21%'], ['t42', 106, '11.99%'], ['t43', 731, '82.69%'], ['t44', 305, '34.5%'], ['t45', 903, '102.15%'], ['t46', 1205, '136.31%'], ['t47', 179, '20.25%'], ['t48', 205, '23.19%'], ['t49', 549, '62.1%'], ['t50', 237, '26.81%'], ['t51', 663, '75.0%'], ['t52', 1105, '125.0%'], ['t53', 172, '19.46%'], ['t54', 313, '35.41%'], ['t55', 261, '29.52%'], ['t56', 615, '69.57%'], ['t57', 337, '38.12%'], ['t58', 493, '55.77%'], ['t59', 1159, '131.11%'], ['t60', 335, '37.9%'], ['t61', 437, '49.43%'], ['t62', 580, '65.61%'], ['t63', 628, '71.04%'], ['t64', 472, '53.39%'], ['t65', 144, '16.29%'], ['t66', 727, '82.24%'], ['t67', 820, '92.76%'], ['t68', 571, '64.59%'], ['t69', 78, '8.82%'], ['t70', 188, '21.27%'], ['t71', 652, '73.76%'], ['t72', 241, '27.26%'], ['t73', 558, '63.12%'], ['t74', 267, '30.2%'], ['t75', 603, '68.21%'], ['t76', 300, '33.94%'], ['t77', 1200, '135.75%'], ['t78', 237, '26.81%'], ['t79', 228, '25.79%'], ['t80', 363, '41.06%'], ['t81', 113, '12.78%'], ['t82', 211, '23.87%'], ['t83', 152, '17.19%'], ['t84', 250, '28.28%'], ['t85', 383, '43.33%'], ['t86', 263, '29.75%']]]",CTM97430 CTSA: Copy Of The Contract
CTM97440,108.0,165.0,View changes,"[[['t39', 74, '44.85%'], ['t40', 102, '61.82%'], ['t41', 11, '6.67%'], ['t42', 7, '4.24%'], ['t43', 11, '6.67%'], ['t44', 23, '13.94%'], ['t45', 259, '156.97%'], ['t46', 105, '63.64%'], ['t47', 273, '165.45%'], ['t48', 204, '123.64%'], ['t49', 442, '267.88%'], ['t50', 259, '156.97%'], ['t51', 310, '187.88%'], ['t52', 525, '318.18%'], ['t53', 324, '196.36%'], ['t54', 437, '264.85%'], ['t55', 73, '44.24%'], ['t56', 343, '207.88%'], ['t57', 358, '216.97%'], ['t58', 224, '135.76%'], ['t59', 118, '71.52%'], ['t60', 190, '115.15%'], ['t61', 144, '87.27%'], ['t62', 226, '136.97%'], ['t63', 130, '78.79%'], ['t64', 251, '152.12%'], ['t65', 238, '144.24%'], ['t66', 120, '72.73%'], ['t67', 243, '147.27%'], ['t68', 127, '76.97%'], ['t69', 190, '115.15%'], ['t70', 238, '144.24%'], ['t71', 101, '61.21%'], ['t72', 94, '56.97%'], ['t73', 129, '78.18%'], ['t74', 131, '79.39%'], ['t75', 705, '427.27%'], ['t76', 126, '76.36%'], ['t77', 96, '58.18%'], ['t78', 320, '193.94%'], ['t79', 443, '268.48%'], ['t80', 597, '361.82%'], ['t81', 123, '74.55%'], ['t82', 249, '150.91%'], ['t83', 407, '246.67%'], ['t84', 437, '264.85%'], ['t85', 373, '226.06%'], ['t86', 37, '22.42%'], ['t87', 291, '176.36%'], ['t88', 230, '139.39%'], ['t89', 61, '36.97%'], ['t90', 379, '229.7%'], ['t91', 180, '109.09%'], ['t92', 204, '123.64%'], ['t93', 190, '115.15%'], ['t94', 410, '248.48%'], ['t95', 42, '25.45%'], ['t96', 215, '130.3%'], ['t97', 259, '156.97%'], ['t98', 110, '66.67%'], ['t99', 451, '273.33%'], ['t100', 353, '213.94%'], ['t101', 58, '35.15%'], ['t102', 114, '69.09%'], ['t103', 132, '80.0%'], ['t104', 135, '81.82%'], ['t105', 365, '221.21%'], ['t106', 51, '30.91%'], ['t107', 171, '103.64%'], ['t108', 100, '60.61%'], ['t109', 251, '152.12%'], ['t110', 333, '201.82%'], ['t111', 44, '26.67%'], ['t112', 318, '192.73%'], ['t113', 287, '173.94%'], ['t114', 355, '215.15%'], ['t115', 464, '281.21%'], ['t117', 228, '138.18%'], ['t118', 171, '103.64%'], ['t119', 235, '142.42%'], ['t120', 289, '175.15%'], ['t121', 187, '113.33%'], ['t122', 371, '224.85%'], ['t123', 527, '319.39%'], ['t124', 246, '149.09%'], ['t125', 809, '490.3%'], ['t126', 184, '111.52%'], ['t127', 88, '53.33%'], ['t128', 514, '311.52%'], ['t129', 260, '157.58%'], ['t130', 755, '457.58%'], ['t131', 149, '90.3%'], ['t132', 91, '55.15%'], ['t133', 643, '389.7%'], ['t134', 511, '309.7%'], ['t135', 309, '187.27%'], ['t136', 142, '86.06%'], ['t137', 296, '179.39%'], ['t138', 516, '312.73%'], ['t139', 682, '413.33%'], ['t140', 169, '102.42%'], ['t141', 51, '30.91%'], ['t142', 409, '247.88%'], ['t143', 151, '91.52%'], ['t144', 268, '162.42%'], ['t145', 193, '116.97%'], ['t146', 11, '6.67%'], ['t147', 190, '115.15%']]]",CTM97440 Copy Of The Guidance Notes
CTM97480,1.0,4.0,View changes,"[[['t7', 1, '25.0%']]]",CTM97480 CTSA: Short Accounting Period: Example
CTM97510,2.0,5.0,View changes,"[[['t3', 1, '20.0%'], ['t8', 1, '20.0%']]]",CTM97510 CTSA: Overpayment
CTM97520,3.0,6.0,View changes,"[[['t3', 1, '16.67%'], ['t7', 1, '16.67%'], ['t12', 1, '16.67%']]]",CTM97520 CTSA: Rolling Forward
CTM97530,2.0,6.0,View changes,"[[['t4', 1, '16.67%'], ['t8', 1, '16.67%']]]",CTM97530 CTSA: Removal By Agreement
CTM97550,1.0,4.0,View changes,"[[['t3', 1, '25.0%']]]",CTM97550 CTSA: Participating Companies List
CTM97560,3.0,6.0,View changes,"[[['t9', 1, '16.67%'], ['t17', 1, '16.67%'], ['t23', 1, '16.67%']]]",CTM97560 CTSA: Apportion Payments At Closure
CTM97580,1.0,4.0,View changes,"[[['t3', 1, '25.0%']]]",CTM97580 CTSA: Termination: Clause 18
CTM97610,0.0,3.0,View changes,[[]],CTM97610 CTSA: Time Limits For Claims
CTM97740,0.0,4.0,View changes,[[]],CTM97740 CTSA: Refusal Of An Application
CTM97750,0.0,3.0,View changes,[[]],CTM97750 CTSA: Partial Acceptance Of An Application
CTM97760,0.0,3.0,View changes,[[]],CTM97760 CTSA: Termination Of Arrangement And Exclusion Of A Company From Arrangement
CTM98005,0.0,3.0,View changes,[[]],CTM98005 Corporation Tax Self-Assessment General
CTM98020,0.0,2.0,View changes,[[]],CTM98020 Corporation Tax Self-Assessment Time Limit
CTM98205,0.0,2.0,View changes,[[]],CTM98205 CTSA: General
CTM98215,0.0,2.0,View changes,[[]],CTM98215 CTSA: Claims To Relief - General
CTM98220,0.0,2.0,View changes,[[]],CTM98220 CTSA: Claims To Relief - Action To Take
CTM98240,0.0,3.0,View changes,[[]],CTM98240 CTSA: Late Payment Interest
CTM98250,1.0,5.0,View changes,"[[['t6', 1, '20.0%']]]",CTM98250 CTSA: CTPF - Assessment
DANSP42000,0.0,2.0,View changes,[[]],DANSP42000 Notices Of Decisions: Difficulties Serving The Notice
DANSP42100,0.0,2.0,View changes,[[]],DANSP42100 Of Decision: Introduction
DANSP42200,0.0,2.0,View changes,[[]],DANSP42200 Of Decision: Notice Of Decision Returned Undelivered
DANSP42400,0.0,2.0,View changes,[[]],DANSP42400 Of Decision: Person Mislays The Decision
DMBM670940,0.0,2.0,View changes,[[]],DMBM670940 Which Debts Can And Cannot Be Arrested
DMBM675000,0.0,2.0,View changes,[[]],DMBM675000 Summary Proceedings (Scotland): Contents
DMBM676410,0.0,3.0,View changes,[[]],DMBM676410 Summary Proceedings (Sc): Arrestments/Earnings Arrestments/Attachments/Exceptional Attachments: Contents
DMBM676500,0.0,2.0,View changes,[[]],DMBM676500 Earnings Arrestment Already In Place
DMBM676530,0.0,3.0,View changes,[[]],DMBM676530 Recovering Costs For Cases Where Arrestments Have Been Laid
DMBM676550,0.0,3.0,View changes,[[]],DMBM676550 Preliminary Action Required In All Cases Where Attachment/Exceptional Attachment Being Pursued Under A Summary Cause (SP) Decree
DMBM677510,0.0,2.0,View changes,[[]],DMBM677510 Summary Proceedings (Sc): Small Claims - Registering The Summons In Court And Effecting Service: Contents
DMBM677910,0.0,2.0,View changes,[[]],DMBM677910 Summary Proceedings (Sc): Small Claims - Obtaining And Enforcing Decree: Contents
DT16350PP,0.0,1.0,View changes,[[]],DT16350PP St Christopher (St Kitts) And Nevis: Contents
DT16403,0.0,1.0,View changes,[[]],"DT16403 DT: Double Taxation Agreement, Article 4: Associated Enterprises"
DT16405,0.0,2.0,View changes,[[]],"DT16405 DT: Double Taxation Agreement, Article 6: Dividends"
DT2850PP,18.0,48.0,View changes,"[[['t2', 11, '22.92%'], ['t3', 25, '52.08%'], ['t4', 13, '27.08%']]]",DT2850 Double Taxation Relief Manual: Azerbaijan: Contents
DT2851,110.0,183.0,View changes,"[[['t1', 63, '34.43%'], ['t2', 78, '42.62%'], ['t3', 61, '33.33%'], ['t4', 31, '16.94%'], ['t5', 53, '28.96%'], ['t6', 11, '6.01%']]]",DT2851 Azerbaijan: Tax Credit Relief
DT2852,1966.0,2465.0,View changes,"[[['t1', 314, '12.74%'], ['t2', 482, '19.55%'], ['t3', 191, '7.75%'], ['t4', 57, '2.31%']]]",DT2852 Azerbaijan: Source
DT2853,1144.0,1279.0,View changes,"[[['t1', 588, '45.97%'], ['t2', 324, '25.33%'], ['t3', 258, '20.17%'], ['t4', 11, '0.86%']]]",DT2853 Azerbaijan: Dividends
DT2854,713.0,802.0,View changes,"[[['t1', 528, '65.84%'], ['t2', 218, '27.18%'], ['t3', 15, '1.87%'], ['t4', 7, '0.87%']]]",DT2854 Azerbaijan: Interest
DT2855,882.0,1038.0,View changes,"[[['t1', 151, '14.55%'], ['t2', 191, '18.4%'], ['t3', 64, '6.17%'], ['t4', 280, '26.97%']]]",DT2855 Azerbaijan: Royalties
EIM04700,0.0,2.0,View changes,[[]],EIM04700 Particular Items: R To Z: Contents
EIM06600,0.0,2.0,View changes,[[]],EIM06600 Exemption For Suggestion Scheme Awards: Introduction
EIM06652,0.0,2.0,View changes,[[]],EIM06652 Exemption For Suggestion Scheme Awards: Two Or More Awards For Same Suggestion On Different Occasions: Example
EIM06670,0.0,2.0,View changes,[[]],EIM06670 Exemption For Suggestion Scheme Awards: Employer Using Scheme To Make Non-Qualifying Awards
EIM10300,0.0,4.0,View changes,[[]],EIM10300 Travelling And Subsistence Payments: Particular Occupations
EIM65799,0.0,2.0,View changes,[[]],EIM65799 Tax Treatment Of Particular Occupations: Contents L To R
EIM68600,0.0,2.0,View changes,[[]],"EIM68600 Tax Treatment Of Recorders, Circuit Judges And Deputy Circuit Judges: General"
EM6411,0.0,4.0,View changes,[[]],EM6411 Contract Settlement: Post Settlement Issues - Reopening A Settlement: Contents
EM6412,0.0,3.0,View changes,[[]],EM6412 Introduction
EM6417,0.0,3.0,View changes,[[]],EM6417 Procedures When Repayment Due
ETASSUM34000,736.0,2860.0,View changes,"[[['t2', 32, '1.12%'], ['t3', 32, '1.12%'], ['t4', 32, '1.12%'], ['t5', 32, '1.12%'], ['t6', 32, '1.12%'], ['t7', 32, '1.12%'], ['t8', 32, '1.12%'], ['t9', 32, '1.12%'], ['t10', 32, '1.12%'], ['t11', 32, '1.12%'], ['t12', 32, '1.12%'], ['t13', 32, '1.12%'], ['t14', 32, '1.12%'], ['t15', 32, '1.12%'], ['t16', 32, '1.12%'], ['t17', 32, '1.12%'], ['t18', 32, '1.12%'], ['t19', 32, '1.12%'], ['t20', 32, '1.12%'], ['t21', 32, '1.12%'], ['t22', 32, '1.12%'], ['t23', 32, '1.12%'], ['t24', 32, '1.12%']]]",ETASSUM34000 Schedule 3 SAYE Option Schemes: Linkage To Savings (Arrangement): Contents
