,ChapterNum,Title,Title,Para,Para,ParaShifted
19657,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05202    PRT: the nomination scheme - why the scheme was introduced,OT05202    The Nomination Scheme - Why the Scheme was introduced,False
19658,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05205    PRT: the nomination scheme - the scheme for chargeable periods on or after 01 July 2006: background,OT05205    The scheme for chargeable periods on or after 01 July 2006: Background,False
19659,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05210    PRT: the nomination scheme - nomination scheme for deliveries on or after 01 July 2006,OT05210    Scheme for deliveries on or after 1st July 2006,False
19660,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05215    PRT: the nomination scheme - scope,OT05215    Scope,False
19661,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05220    PRT: the nomination scheme - time-limits for making nominations,OT05220    Time-limits for making nominations,False
19662,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05225    PRT: the nomination scheme - manner of making a nomination,OT05225    Manner of making a nomination,False
19663,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05230    PRT: the nomination scheme - content of a nomination made during business hours,OT05230    Content of a nomination nomination made during business hours,False
19664,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05232    PRT: the nomination scheme - content of a nomination made outside business hours,OT05232    Content of a nomination nomination made outside business hours,False
19665,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05234    PRT: the nomination scheme - effective nominations - further provisions,OT05234    Effective Nominations – Further Provisions,False
19666,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05240    PRT: the nomination scheme - ineffective nomination - how to calculate nomination excesses,OT05240    Ineffective nomination - How to calculate Nomination Excesses,False
19667,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05245    PRT: the nomination scheme: allocating nomination excesses to fields,OT05245    Allocating nomination excesses to fields,False
19668,OT05200,OT05200 PRT: The Nomination Scheme - Contents,OT05200 PRT: The Nomination Scheme: Contents,OT05250    PRT: the nomination scheme - nomination excesses taxable to both CT and SC,OT05250    Nomination excesses taxable to both CT and SC,False
19669,OT05202,OT05202 Why The Scheme Was Introduced,OT05202 The Nomination Scheme - Why The Scheme Was Introduced,Background,Background,False
19670,OT05202,OT05202 Why The Scheme Was Introduced,OT05202 The Nomination Scheme - Why The Scheme Was Introduced,"The nomination Scheme is an anti-avoidance measure introduced in 1987 to combat the manipulation by oil companies of prices returned for PRT purposes. Companies were taking advantage of the very fluid spot market that had developed for North Sea Crude, with its continually changing level of prices, to deliver their equity crude into low priced contracts and satisfy their high-priced contracts with bought-in crude. In the sophisticated Brent market, the number of contracts made for sale and purchase of crude was many times the number of cargoes ultimately delivered, giving great scope for such choice.","The nomination Scheme is an anti-avoidance measure introduced in 1987 to combat the manipulation by oil companies of prices returned for PRT purposes. Companies were taking advantage of the very fluid spot market that had developed for North Sea Crude, with its continually changing level of prices, to deliver their equity crude into low priced contracts and satisfy their high-priced contracts with bought-in crude. In the sophisticated Brent market, the number of contracts made for sale and purchase of crude was many times the number of cargoes ultimately delivered, giving great scope for such choice.",False
19671,OT05202,OT05202 Why The Scheme Was Introduced,OT05202 The Nomination Scheme - Why The Scheme Was Introduced,Overview,Overview,False
