ChapterNumber,CharCountDiff,LevDistance,Link,Title,paraChangeCount,textLevTotal
OT05075,0.0,3.0,View changes,OT05075 PRT: Computation - Currency Translation - Outline,1.0,1.0
OT05080,4.0,28.0,View changes,OT05080 PRT: Currency Translation - Practical Application,4.0,499.0
OT05105,15.0,17.0,View changes,OT05105 PRT: CIF Sales - Chargeable Periods Ended Before 1 January 1994,0.0,0.0
OT05110,15.0,20.0,View changes,OT05110 PRT: CIF Sales - Chargeable Periods Ended After 31 December 1993,0.0,0.0
OT05115,15.0,17.0,View changes,OT05115 PRT: CIF Sales - Chargeable Periods Ended After 30 June 2006,0.0,0.0
OT05120,15.0,17.0,View changes,OT05120 PRT: CIF Sales - Third Party / Affiliate Shipping,0.0,0.0
OT05125,1.0,3.0,View changes,OT05125 PRT: Computation - Excluded Oil,1.0,1.0
OT05135,6.0,8.0,View changes,OT05135 PRT: Computation - Gas Levy,6.0,6.0
OT05150,1.0,3.0,View changes,OT05150 PRT: Computation - Stock And Oil In Transit,1.0,1.0
OT05200,303.0,658.0,View changes,OT05200 PRT: The Nomination Scheme - Contents,12.0,364.0
OT05202,71.0,76.0,View changes,OT05202 Why The Scheme Was Introduced,0.0,0.0
OT05205,16.0,41.0,View changes,OT05205 The Scheme For Chargeable Periods On Or After 01 July 2006: Background,10.0,10.0
OT05210,25.0,61.0,View changes,OT05210 Nomination Scheme For Deliveries On Or After 01 July 2006,1.0,1.0
OT05215,24.0,34.0,View changes,OT05215 Scope,2.0,2.0
OT05220,22.0,65.0,View changes,OT05220 Time-Limits For Making Nominations,4.0,4.0
OT05225,26.0,61.0,View changes,OT05225 Manner Of Making A Nomination,0.0,0.0
OT05230,23.0,36.0,View changes,OT05230 Content Of A Nomination Made During Business Hours,3.0,3.0
OT05232,24.0,35.0,View changes,OT05232 Content Of A Nomination Made Outside Business Hours,2.0,2.0
OT05234,26.0,32.0,View changes,OT05234 Effective Nominations - Further Provisions,0.0,0.0
OT05240,23.0,64.0,View changes,OT05240 Ineffective Nomination - How To Calculate Nomination Excesses,3.0,3.0
OT05245,29.0,33.0,View changes,OT05245 Scheme: Allocating Nomination Excesses To Fields,4.0,4.0
OT05250,26.0,32.0,View changes,OT05250 Nomination Excesses Taxable To Both CT And SC,0.0,0.0
OT05300,233.0,1515.0,View changes,OT05300 PRT: Valuation Of Non-Arm's Length Disposals And Appropriations - Oil: Contents,32.0,458.0
OT05302,22.0,66.0,View changes,OT05302 Methods - Dependence Upon Kind Of Oil Being Valued,2.0,2.0
OT05308,3.0,7.0,View changes,"OT05308 Crude Oils And Products - Notional Delivery Day For Stock, Deliveries And Appropriations",3.0,3.0
OT05310,2.0,7.0,View changes,OT05310 Crude Oils And Products - Loading Slots,2.0,2.0
OT05315,32.0,90.0,View changes,OT05315 Crude Oils And Products- Category 1 Oil Introduction,1.0,1.0
OT05317,1.0,5.0,View changes,OT05317 Crude Oils And Products - Category 1 Oil Basis Of Values Calculations,1.0,1.0
OT05321,32.0,53.0,View changes,OT05321 Crude Oils And Products- Category 1 Oil Brent,1.0,1.0
OT05323,1.0,5.0,View changes,OT05323 Crude Oils And Products - Category 1 Oil Non-Brent Grades,1.0,1.0
OT05325,817.0,841.0,View changes,OT05325 Crude Oils And Products - How To Calculate Category 1 Values,48.0,8560.0
OT05328,2.0,6.0,View changes,OT05328 Crude Oils And Products - Category 1 Oil Forties Blend Sulphur De-Escalator,2.0,2.0
OT05330,3.0,7.0,View changes,OT05330 Crude Oils And Products - Category 1 Anti Avoidance,3.0,3.0
OT05335,0.0,4.0,View changes,OT05335 Crude Oils And Products - Category 2 Oils Introduction,0.0,0.0
OT05337,3.0,8.0,View changes,OT05337 Crude Oils And Products - Category 2 Basis Of Values Calculations,3.0,3.0
OT05340,0.0,5.0,View changes,OT05340 Crude Oils And Products - Category 2 Value Calculation Mechanism: Overview,0.0,0.0
OT05343,0.0,4.0,View changes,OT05343 Crude Oils And Products - List Of Oils Within Category 2,0.0,0.0
OT05343A,36.0,139.0,View changes,OT05343A Crude Oils And Products - Category 2 - Alba,2.0,2.0
OT05343B,36.0,175.0,View changes,OT05343B Crude Oils And Products - Category 2 - Anasuria,2.0,2.0
OT05343C,36.0,174.0,View changes,OT05343C Crude Oils And Products - Category 2 - Beryl,2.0,2.0
OT05343D,36.0,174.0,View changes,OT05343D Crude Oils And Products - Category 2 - Clair,2.0,2.0
OT05343E,36.0,174.0,View changes,OT05343E Crude Oils And Products - Category 2 - Curlew,2.0,2.0
OT05343F,36.0,174.0,View changes,OT05343F Crude Oils And Products - Category 2 - Foinavon,2.0,2.0
OT05343G,36.0,174.0,View changes,OT05343G Crude Oils And Products - Category 2 - Gryphon,2.0,2.0
OT05343H,36.0,174.0,View changes,OT05343H Crude Oils And Products - Category 2 - Harding,2.0,2.0
OT05343I,36.0,174.0,View changes,OT05343I Crude Oils And Products - Category 2 - Pierce,2.0,2.0
OT05343J,36.0,174.0,View changes,OT05343J Crude Oils And Products - Category 2 - Schiehallion,2.0,2.0
OT05343K,36.0,174.0,View changes,OT05343K Crude Oils And Products - Category 2 - Triton,2.0,2.0
OT05343L,36.0,174.0,View changes,OT05343L Crude Oils And Products - Category 2 - Wytch Farm,2.0,2.0
OT05345,33.0,87.0,View changes,OT05345 Crude Oils And Products - Category 2 - Valuation Of Condensate,0.0,0.0
OT05350,39.0,42.0,View changes,OT05350 Crude Oils & Products - Category 2 - Valuation Of Lpgs,0.0,0.0
OT05352,38.0,43.0,View changes,OT05352 Crude Oils & Products - Category 2 Exceptions,1.0,1.0
OT05355,39.0,42.0,View changes,OT05355 Crude Oils & Products - Valuation Of Tariffs In Kind,0.0,0.0
OT05360,2015.0,6120.0,View changes,OT05360 PRT: Valuation Of Non-Arms Length Disposals And Appropriations - Gas: Contents,32.0,2778.0
OT05362,113.0,120.0,View changes,OT05362 PRT: Valuation Of Non-Arms Length Disposals And Appropriations - Gas - Valuation Of Light Gases To 31 December 1993,0.0,0.0
OT05364,1.0,4.0,View changes,OT05364 PRT: Valuation Of Non-Arm's Gas - Re-Opening An Election In Force At 31 December 1993,0.0,0.0
OT05366,1.0,4.0,View changes,OT05366 PRT: Valuation Of Non-Arm's Gas - Re-Opening An Election - New Price Formula,0.0,0.0
OT05370,1.0,4.0,View changes,OT05370 PRT: Valuation Of Non-Arm's Gas - Re-Opening An Election - Practice,0.0,0.0
OT05375,0.0,5.0,View changes,OT05375 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Legislation,1.0,1.0
OT05380,1.0,4.0,View changes,OT05380 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - General Principles,0.0,0.0
OT05385,0.0,5.0,View changes,OT05385 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Procedures,1.0,1.0
OT05390,1.0,4.0,View changes,OT05390 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Current Approaches,0.0,0.0
OT05392,1.0,4.0,View changes,OT05392 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Identifying The Disposal,0.0,0.0
OT05394,1.0,4.0,View changes,OT05394 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Timing Of The Disposal,0.0,0.0
OT05396,1.0,4.0,View changes,OT05396 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Fixed Price Sales,0.0,0.0
OT05398,1.0,4.0,View changes,OT05398 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Location,0.0,0.0
OT05402,0.0,5.0,View changes,OT05402 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Take Or Pay,1.0,1.0
OT05404,1.0,4.0,View changes,OT05404 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Buyer’S/Seller’S Nominations,0.0,0.0
OT05406,1.0,4.0,View changes,OT05406 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Other Elements,0.0,0.0
OT05408,1.0,4.0,View changes,OT05408 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Published Prices,0.0,0.0
OT05410,1.0,4.0,View changes,OT05410 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Net Back Pricing Agreements,0.0,0.0
OT05412,1.0,4.0,View changes,OT05412 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Re-Opening Agreements,0.0,0.0
OT05414,1.0,175.0,View changes,OT05414 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Status Of Elections,0.0,0.0
OT05416,1.0,4.0,View changes,OT05416 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Transfer Of Field Interests,0.0,0.0
OT05418,1.0,4.0,View changes,OT05418 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Market Evidence,0.0,0.0
OT05422,1.0,4.0,View changes,OT05422 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - No Inter-Affiliate Agreement,0.0,0.0
OT05424,1.0,4.0,View changes,OT05424 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - None Specific Field Contracts,0.0,0.0
OT05425,1.0,4.0,View changes,OT05425 PRT: Valuation Of Non-Arm's Gas - Valuation Of Light Gases From 1 January 1994 - Conclusion,0.0,0.0
OT05430,1.0,4.0,View changes,OT05430 PRT: Valuation Of Non-Arm's Gas - The ICI Case - The Arm’S Length Rule,0.0,0.0
OT05435,1.0,4.0,View changes,OT05435 PRT: Valuation Of Non-Arm's Gas - Take Or Pay Arrangements,0.0,0.0
OT05440,1.0,4.0,View changes,OT05440 PRT: Valuation Of Non-Arm's Gas - Capacity Payments,0.0,0.0
OT05445,1.0,4.0,View changes,OT05445 PRT: Valuation Of Non-Arm's Gas - Gas Banking,0.0,0.0
OT05450,1.0,4.0,View changes,OT05450 PRT: Valuation Of Non-Arm's Gas - Gas Substitution Within An Allocation Agreement,0.0,0.0
OT05455,1.0,6.0,View changes,OT05455 PRT: Valuation Of Non-Arm's Gas - Gas Substitution Within An Allocation Agreement - Example,2.0,2.0
OT05500,130.0,595.0,View changes,OT05500 PRT: Royalty - Contents,9.0,145.0
OT05501,44.0,49.0,View changes,OT05501 Licence Debit And Credit,0.0,0.0
OT05505,44.0,78.0,View changes,OT05505 Licence Payments,0.0,0.0
OT05510,44.0,49.0,View changes,OT05510 Royalty Paying Fields,0.0,0.0
OT05515,43.0,79.0,View changes,OT05515 Royalty Payable,1.0,1.0
OT05520,44.0,78.0,View changes,OT05520 Royalty -Paid,0.0,0.0
OT05525,44.0,78.0,View changes,OT05525 Royalty Repaid,0.0,0.0
OT05530,44.0,78.0,View changes,OT05530 Periodic Payments,0.0,0.0
OT05535,44.0,78.0,View changes,OT05535 Transfers Of Interest,0.0,0.0
OT05540,43.0,79.0,View changes,OT05540 Chargeable Or Allowable,1.0,1.0
OT05600,213.0,487.0,View changes,OT05600 PRT: Commingling: Contents,11.0,231.0
OT05601,1.0,3.0,View changes,OT05601 PRT: Commingling - Introduction,1.0,1.0
OT05625,1.0,3.0,View changes,OT05625 PRT: Commingling - Amendments To Allocation Methods,1.0,1.0
OT05635,1.0,3.0,View changes,OT05635 PRT: Commingling - PRT Treatment Of Re-Injected Gas,1.0,1.0
OT05640,1.0,3.0,View changes,OT05640 PRT: Commingling - Storage Schemes,1.0,1.0
OT05700,0.0,2.0,View changes,OT05700 PRT: Advance Petroleum Revenue Tax - Background,0.0,0.0
OT05800,70.0,636.0,View changes,OT05800 PRT: Attribution Of Blended Crude Oil -Terminals Liftings - Contents,19.0,215.0
OT05805,35.0,99.0,View changes,OT05805 PRT: Terminal Introduction,1.0,1.0
OT05810,32.0,39.0,View changes,OT05810 PRT: Terminal Scope,1.0,1.0
OT05820,28.0,44.0,View changes,OT05820 PRT: Terminal Background,5.0,5.0
OT05830,33.0,39.0,View changes,OT05830 PRT: Terminal How Terminals (And Offshore Loading Facilities) Operate - The Loading Programme,0.0,0.0
OT05840,14.0,58.0,View changes,OT05840 PRT: Terminal The Attribution Rules,4.0,4.0
OT05850,29.0,44.0,View changes,OT05850 PRT: Terminal The Basic Formula (Regulation 4),1.0,1.0
OT05860,27.0,45.0,View changes,OT05860 PRT: Terminal Production Entitlement,6.0,6.0
OT05870,28.0,45.0,View changes,OT05870 PRT: Terminal Delays And Accelerations In Loading,5.0,5.0
OT05880,31.0,47.0,View changes,OT05880 PRT: Terminal Attribution Formula- The Result,5.0,5.0
OT05890,33.0,39.0,View changes,OT05890 PRT: Terminal Volume Of Oil To Be Used In Determining “A” (Regulation 3),0.0,0.0
OT05900,32.0,40.0,View changes,OT05900 PRT: Terminal Balancing Parcels (Regulation 2(1)),1.0,1.0
OT05910,33.0,39.0,View changes,OT05910 PRT: Terminal Treatment Of Balancing Parcels (Regulation 6),0.0,0.0
OT05920,33.0,39.0,View changes,OT05920 PRT: Terminal Allocation Of Oil Sold Under ‘Period Of Entitlement’ And Term Contracts (Regulation 5),0.0,0.0
OT05930,30.0,36.0,View changes,OT05930 PRT: Terminal Example,0.0,0.0
OT05940,32.0,40.0,View changes,OT05940 PRT: Terminal Period Of Entitlement Purchaser Not Applying The Rules Operationally,1.0,1.0
OT05950,28.0,51.0,View changes,OT05950 PRT: Terminal Disposal Of Field Interests- Main Rules (Regulation 7),8.0,8.0
OT05960,36.0,42.0,View changes,OT05960 PRT: Terminal Disposal Of Field Interests- Sale Not Proceeding (Regulation 9),0.0,0.0
OT05965,31.0,42.0,View changes,OT05965 PRT: Terminal Disposal Of Field Interests- Further Provisions (Regulation 8),2.0,2.0
OT05970,98.0,145.0,View changes,OT05970 PRT: Terminal Disposal Of Field Interests - Examples,10.0,10.0
OT08900,72.0,75.0,View changes,OT08900 PRT: Expenditure: Contents,0.0,0.0
OT09000,90.0,93.0,View changes,OT09000 PRT: Allowable Field,0.0,0.0
OT09025,46.0,49.0,View changes,OT09025 Expenditure - Outline,0.0,0.0
OT09050,43.0,52.0,View changes,OT09050 Expenditure - Searching,3.0,3.0
OT09075,45.0,50.0,View changes,OT09075 Expenditure - Obtaining A Relevant Licence,1.0,1.0
OT09100,41.0,54.0,View changes,OT09100 Expenditure - Ascertaining,5.0,5.0
OT09125,46.0,50.0,View changes,OT09125 Expenditure - Winning,0.0,0.0
OT09150,45.0,50.0,View changes,OT09150 Expenditure - Measuring,1.0,1.0
OT09175,46.0,50.0,View changes,OT09175 Expenditure - Transporting,0.0,0.0
OT09200,43.0,52.0,View changes,OT09200 Expenditure - Initial Treatment Or Initial Storage,3.0,3.0
OT09225,45.0,49.0,View changes,OT09225 Expenditure - Disposing,1.0,1.0
OT09250,46.0,48.0,View changes,OT09250 Expenditure - Decommissioning - Related Expenditure,0.0,0.0
OT09275,46.0,48.0,View changes,OT09275 Expenditure - Material Stocks,0.0,0.0
OT09300,37.0,57.0,View changes,OT09300 Expenditure - Redundancy,9.0,9.0
OT09325,36.0,58.0,View changes,OT09325 Expenditure - Overheads,10.0,10.0
OT09350,46.0,48.0,View changes,OT09350 Expenditure - Insurance,0.0,0.0
OT09375,43.0,51.0,View changes,OT09375 Expenditure - Apportionment Of Expenditure,3.0,3.0
OT09400,46.0,48.0,View changes,OT09400 Expenditure - Tariff Related Expenditure,0.0,0.0
OT09425,46.0,48.0,View changes,OT09425 Expenditure - Prevention Of Double Allowance,0.0,0.0
OT09450,46.0,48.0,View changes,OT09450 Expenditure - Non-Allowable Field Expenditure,0.0,0.0
OT09475,46.0,48.0,View changes,OT09475 Expenditure - Specifically Excluded Expenditure: Interest,0.0,0.0
OT09500,43.0,51.0,View changes,OT09500 Expenditure - Specifically Excluded Expenditure: Land And Buildings,3.0,3.0
OT09525,39.0,55.0,View changes,OT09525 Expenditure - Specifically Excluded Expenditure: Production Related,7.0,7.0
OT09550,45.0,49.0,View changes,OT09550 Expenditure - Specifically Excluded Expenditure: Payments To Obtain A Licence (Other Than To Secretary Of State),1.0,1.0
OT09575,46.0,48.0,View changes,OT09575 Expenditure - Specifically Excluded Expenditure: Payments In Respect Of Tax Assessed On Non-Resident Contractors,0.0,0.0
OT09600,46.0,48.0,View changes,OT09600 Expenditure - Anti-Avoidance Provisions: Sale And Leaseback,0.0,0.0
OT09625,46.0,48.0,View changes,OT09625 Expenditure - Subsidised Expenditure,0.0,0.0
OT10000,302.0,733.0,View changes,OT10000 PRT: Decommissioning: Contents,12.0,488.0
OT10025,24.0,26.0,View changes,OT10025 PRT: Decommissioning - Introduction,0.0,0.0
OT10050,20.0,30.0,View changes,OT10050 PRT: Decommissioning - Allowable Expenditure,4.0,4.0
OT10100,22.0,28.0,View changes,OT10100 PRT: Decommissioning - Allowable Expenditure (Continued),2.0,2.0
OT10150,22.0,28.0,View changes,OT10150 PRT: Decommissioning - Allowable Expenditure: Restoration Work,2.0,2.0
OT10200,20.0,30.0,View changes,OT10200 PRT: Decommissioning - Apportionment Of Allowable Expenditure,4.0,4.0
OT10250,20.0,30.0,View changes,OT10250 PRT: Decommissioning - Apportionment Of Allowable Expenditure: Transitional Provisions,4.0,4.0
OT10300,21.0,29.0,View changes,OT10300 PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees,3.0,3.0
OT10350,23.0,27.0,View changes,OT10350 PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees: Payments Under Guarantees,1.0,1.0
OT10450,74.0,84.0,View changes,OT10450 PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees: Defaulter's Decommissioning Costs Met By Co-Participators Or Former Participators,4.0,4.0
OT10500,22.0,28.0,View changes,OT10500 PRT: Decommissioning - Allowable Expenditure: Abandonment Guarantees: Reimbursement By Defaulter Of Decommissioning Costs Met By Co-Participators Or Former Participators,2.0,2.0
OT10550,22.0,28.0,View changes,OT10550 PRT: Decommissioning - Allowable Expenditure: Exempt Gas Fields,2.0,2.0
OT10800,35.0,452.0,View changes,OT10800 PRT: Decommissioning Certainty: Contents,5.0,186.0
OT10803,52.0,56.0,View changes,OT10803 Certainty - Outline Of The Legislation,2.0,8.0
OT10805,23.0,27.0,View changes,OT10805 Certainty - The Effect Of A Claim On PRT,1.0,1.0
OT10808,22.0,28.0,View changes,OT10808 Certainty - The Effect Of Claims On Oil Allowance,2.0,2.0
OT11000,264.0,646.0,View changes,OT11000 PRT: Long Term Assets: Contents,12.0,335.0
OT11025,23.0,27.0,View changes,OT11025 PRT: Long-Term Assets - Outline,1.0,1.0
OT11050,21.0,29.0,View changes,OT11050 PRT: Long-Term Assets - Basic Conditions For Relief,3.0,3.0
OT11100,22.0,28.0,View changes,OT11100 PRT: Long-Term Assets - Non-Dedicated Mobile Assets,2.0,2.0
OT11150,21.0,29.0,View changes,OT11150 PRT: Long-Term Assets - Dedicated Mobile Assets,3.0,3.0
OT11200,23.0,27.0,View changes,OT11200 PRT: Long-Term Assets - Exempt Gas And Deballasting,1.0,1.0
OT11250,20.0,30.0,View changes,OT11250 PRT: Long-Term Assets - Associated Assets,4.0,4.0
OT11300,21.0,29.0,View changes,OT11300 PRT: Long-Term Assets - Remote Associated Assets,3.0,3.0
OT11350,18.0,32.0,View changes,OT11350 PRT: Long-Term Assets - Assets No Longer In Use For Principal Field,6.0,6.0
OT11400,15.0,35.0,View changes,OT11400 PRT: Long-Term Assets - Assets Used For More Than One Field,9.0,9.0
OT11500,19.0,31.0,View changes,OT11500 PRT: Long-Term Assets - Brought-In Assets,5.0,5.0
OT11600,17.0,33.0,View changes,OT11600 PRT: Long-Term Assets - Subsequent Use Of Assets Outside Taxable Fields,7.0,7.0
OT11700,23.0,27.0,View changes,OT11700 PRT: Long-Term Assets - Connected Parties,1.0,1.0
OT12000,336.0,1630.0,View changes,OT12000 PRT: Supplement: Contents,20.0,464.0
OT12025,20.0,30.0,View changes,OT12025 PRT: Supplement - Outline,4.0,4.0
OT12050,23.0,27.0,View changes,OT12050 PRT: Supplement - Eligible Expenditure: Summary,1.0,1.0
OT12075,20.0,30.0,View changes,OT12075 PRT: Supplement - Claims To Supplement,4.0,4.0
OT12100,23.0,27.0,View changes,OT12100 PRT: Supplement - Bringing About The Commencement Of Winning Or Transporting Oil,1.0,1.0
OT12150,24.0,26.0,View changes,OT12150 PRT: Supplement - Bringing About The Commencement: Searching For Oil,0.0,0.0
OT12200,24.0,26.0,View changes,OT12200 PRT: Supplement - Bringing About The Commencement: Field Development,0.0,0.0
OT12250,22.0,28.0,View changes,OT12250 PRT: Supplement - Ascertaining The Extent Of Oil-Bearing Area,2.0,2.0
OT12300,20.0,30.0,View changes,OT12300 PRT: Supplement - Substantially Improving The Rate At Which Oil Can Be Won,4.0,4.0
OT12350,24.0,26.0,View changes,OT12350 PRT: Supplement - Providing Installations For Initial Treatment Or Storage,0.0,0.0
OT12400,23.0,27.0,View changes,OT12400 PRT: Supplement - Overheads,1.0,1.0
OT12450,24.0,26.0,View changes,OT12450 PRT: Supplement - Apportionment Of Expenditure,0.0,0.0
OT12500,22.0,28.0,View changes,OT12500 PRT: Supplement - Expenditure Partly To Generate Tariff Receipts,2.0,2.0
OT12550,24.0,26.0,View changes,OT12550 PRT: Supplement - Hired Assets,0.0,0.0
OT12575,21.0,29.0,View changes,OT12575 PRT: Supplement - Contractor Financing,3.0,3.0
OT12600,24.0,26.0,View changes,OT12600 PRT: Supplement - Contractor Financing: Example,0.0,0.0
OT12625,24.0,26.0,View changes,OT12625 PRT: Supplement - Disposal Receipts: Supplement Restriction,0.0,0.0
